rating1,type,sentence1,modal2,reverse_sent_order,percent_window,rating2,workerid,rating_other,image,condition,sentence2,Answer.condition,Answer.time_in_minutes,modal1
0.89,aisleangry,You'll probably get an aisle seat,might,0,0,0.10999999999999999,9,0,./stim/images/prob_0_3.png,,You might get an aisle seat,undefined,9.780633333333334,probably
0.31,window_angry,You'll probably get a window seat,might,0,40,0.69,9,0,./stim/images/prob_40_1.png,,You might get a window seat,undefined,9.780633333333334,probably
0.36,window_angry,You'll probably get a window seat,might,0,50,0.6399999999999999,9,0,./stim/images/prob_50_5.png,,You might get a window seat,undefined,9.780633333333334,probably
0.38,window_angry,You'll probably get a window seat,might,0,60,0.62,9,0,./stim/images/prob_60_2.png,,You might get a window seat,undefined,9.780633333333334,probably
0.08,aisleangry,You'll probably get an aisle seat,might,0,90,0.9199999999999999,9,0,./stim/images/prob_90_2.png,,You might get an aisle seat,undefined,9.780633333333334,probably
0.15,window_angry,You'll probably get a window seat,might,0,25,0.8500000000000001,9,0,./stim/images/prob_25_1.png,,You might get a window seat,undefined,9.780633333333334,probably
0.76,window_angry,You'll probably get a window seat,might,0,90,0.24,9,0,./stim/images/prob_90_4.png,,You might get a window seat,undefined,9.780633333333334,probably
0.18,aisleangry,You'll probably get an aisle seat,might,0,75,0.8200000000000001,9,0,./stim/images/prob_75_1.png,,You might get an aisle seat,undefined,9.780633333333334,probably
0,window_angry,You'll probably get a window seat,might,0,0,0,9,1,./stim/images/prob_0_1.png,,You might get a window seat,undefined,9.780633333333334,probably
0.22,window_angry,You'll probably get a window seat,might,0,25,0.78,9,0,./stim/images/prob_25_4.png,,You might get a window seat,undefined,9.780633333333334,probably
0,aisleangry,You'll probably get an aisle seat,might,0,100,0,9,1,./stim/images/prob_100_3.png,,You might get an aisle seat,undefined,9.780633333333334,probably
0.56,window_angry,You'll probably get a window seat,might,0,75,0.43999999999999984,9,0,./stim/images/prob_75_5.png,,You might get a window seat,undefined,9.780633333333334,probably
0.89,aisleangry,You'll probably get an aisle seat,might,0,0,0.10999999999999999,9,0,./stim/images/prob_0_5.png,,You might get an aisle seat,undefined,9.780633333333334,probably
0,aisleangry,You'll probably get an aisle seat,might,0,100,0,9,1,./stim/images/prob_100_1.png,,You might get an aisle seat,undefined,9.780633333333334,probably
0.11,window_angry,You'll probably get a window seat,might,0,10,0.8899999999999999,9,0,./stim/images/prob_10_3.png,,You might get a window seat,undefined,9.780633333333334,probably
0.63,aisleangry,You'll probably get an aisle seat,might,0,40,0.3699999999999999,9,0,./stim/images/prob_40_3.png,,You might get an aisle seat,undefined,9.780633333333334,probably
0.62,aisleangry,You'll probably get an aisle seat,might,0,25,0.3800000000000001,9,0,./stim/images/prob_25_2.png,,You might get an aisle seat,undefined,9.780633333333334,probably
0.16,window_angry,You'll probably get a window seat,might,0,10,0.84,9,0,./stim/images/prob_10_2.png,,You might get a window seat,undefined,9.780633333333334,probably
0.16,window_angry,You'll probably get a window seat,might,0,40,0.8400000000000001,9,0,./stim/images/prob_40_5.png,,You might get a window seat,undefined,9.780633333333334,probably
0.78,window_angry,You'll probably get a window seat,might,0,90,0.21999999999999997,9,0,./stim/images/prob_90_4.png,,You might get a window seat,undefined,9.780633333333334,probably
0,window_angry,You'll probably get a window seat,might,0,0,0,9,1,./stim/images/prob_0_2.png,,You might get a window seat,undefined,9.780633333333334,probably
0.12,aisleangry,You'll probably get an aisle seat,might,0,90,0.8799999999999999,9,0,./stim/images/prob_90_1.png,,You might get an aisle seat,undefined,9.780633333333334,probably
0.75,aisleangry,You'll probably get an aisle seat,might,0,10,0.2500000000000001,9,0,./stim/images/prob_10_2.png,,You might get an aisle seat,undefined,9.780633333333334,probably
0,test,,,,,1,10,,,angry,,undefined,9.682466666666667,
1,aisleangry,You'll probably get an aisle seat,might,1,0,0,10,0,./stim/images/prob_0_4.png,,You might get an aisle seat,undefined,9.682466666666667,probably
0.09999999999999987,aisleangry,You'll probably get an aisle seat,might,1,50,0.9,10,0,./stim/images/prob_50_1.png,,You might get an aisle seat,undefined,9.682466666666667,probably
0,window_angry,You'll probably get a window seat,might,1,10,1,10,0,./stim/images/prob_10_4.png,,You might get a window seat,undefined,9.682466666666667,probably
0.8,window_angry,You'll probably get a window seat,might,1,75,0.19999999999999996,10,0,./stim/images/prob_75_4.png,,You might get a window seat,undefined,9.682466666666667,probably
0,aisleangry,You'll probably get an aisle seat,might,1,90,0.69,10,0.30999999999999994,./stim/images/prob_90_2.png,,You might get an aisle seat,undefined,9.682466666666667,probably
0.20999999999999996,aisleangry,You'll probably get an aisle seat,might,1,60,0.79,10,0,./stim/images/prob_60_5.png,,You might get an aisle seat,undefined,9.682466666666667,probably
0,window_angry,You'll probably get a window seat,might,1,0,0,10,1,./stim/images/prob_0_3.png,,You might get a window seat,undefined,9.682466666666667,probably
0.19999999999999996,aisleangry,You'll probably get an aisle seat,might,1,60,0.8,10,0,./stim/images/prob_60_2.png,,You might get an aisle seat,undefined,9.682466666666667,probably
0.8,aisleangry,You'll probably get an aisle seat,might,1,25,0.19999999999999984,10,0,./stim/images/prob_25_4.png,,You might get an aisle seat,undefined,9.682466666666667,probably
0.9,window_angry,You'll probably get a window seat,might,1,90,0.09999999999999998,10,0,./stim/images/prob_90_4.png,,You might get a window seat,undefined,9.682466666666667,probably
0,aisleangry,You'll probably get an aisle seat,might,1,75,0.63,10,0.3700000000000001,./stim/images/prob_75_2.png,,You might get an aisle seat,undefined,9.682466666666667,probably
0.42999999999999994,aisleangry,You'll probably get an aisle seat,might,1,40,0.57,10,0,./stim/images/prob_40_3.png,,You might get an aisle seat,undefined,9.682466666666667,probably
0,aisleangry,You'll probably get an aisle seat,might,1,100,0,10,1,./stim/images/prob_100_5.png,,You might get an aisle seat,undefined,9.682466666666667,probably
0.38,window_angry,You'll probably get a window seat,might,1,60,0.62,10,0,./stim/images/prob_60_5.png,,You might get a window seat,undefined,9.682466666666667,probably
0.20999999999999985,window_angry,You'll probably get a window seat,might,1,40,0.79,10,0,./stim/images/prob_40_5.png,,You might get a window seat,undefined,9.682466666666667,probably
0.20999999999999985,window_angry,You'll probably get a window seat,might,1,40,0.79,10,0,./stim/images/prob_40_5.png,,You might get a window seat,undefined,9.682466666666667,probably
0.3500000000000001,window_angry,You'll probably get a window seat,might,1,50,0.65,10,0,./stim/images/prob_50_5.png,,You might get a window seat,undefined,9.682466666666667,probably
0.3500000000000001,window_angry,You'll probably get a window seat,might,1,50,0.65,10,0,./stim/images/prob_50_5.png,,You might get a window seat,undefined,9.682466666666667,probably
1,aisleangry,You'll probably get an aisle seat,might,1,0,0,10,0,./stim/images/prob_0_2.png,,You might get an aisle seat,undefined,9.682466666666667,probably
0.13,window_angry,You'll probably get a window seat,might,1,25,0.87,10,0,./stim/images/prob_25_3.png,,You might get a window seat,undefined,9.682466666666667,probably
0.13,window_angry,You'll probably get a window seat,might,1,25,0.87,10,0,./stim/images/prob_25_3.png,,You might get a window seat,undefined,9.682466666666667,probably
0,aisleangry,You'll probably get an aisle seat,might,1,90,0.12,10,0.8799999999999999,./stim/images/prob_90_5.png,,You might get an aisle seat,undefined,9.682466666666667,probably
0.91,window_angry,You'll probably get a window seat,might,1,90,0.09000000000000008,10,0,./stim/images/prob_90_2.png,,You might get a window seat,undefined,9.682466666666667,probably
0.91,window_angry,You'll probably get a window seat,might,1,90,0.09000000000000008,10,0,./stim/images/prob_90_2.png,,You might get a window seat,undefined,9.682466666666667,probably
0.32,window_angry,You'll probably get a window seat,might,1,50,0.6799999999999999,10,0,./stim/images/prob_50_1.png,,You might get a window seat,undefined,9.682466666666667,probably
0.32,window_angry,You'll probably get a window seat,might,1,50,0.6799999999999999,10,0,./stim/images/prob_50_1.png,,You might get a window seat,undefined,9.682466666666667,probably
0.46999999999999986,aisleangry,You'll probably get an aisle seat,might,1,40,0.53,10,0,./stim/images/prob_40_3.png,,You might get an aisle seat,undefined,9.682466666666667,probably
0,aisleangry,You'll probably get an aisle seat,might,1,75,0.63,10,0.37,./stim/images/prob_75_5.png,,You might get an aisle seat,undefined,9.682466666666667,probably
0,aisleangry,You'll probably get an aisle seat,might,1,75,0.63,10,0.37,./stim/images/prob_75_5.png,,You might get an aisle seat,undefined,9.682466666666667,probably
0,window_angry,You'll probably get a window seat,might,1,25,0.45,10,0.5499999999999999,./stim/images/prob_25_2.png,,You might get a window seat,undefined,9.682466666666667,probably
1,window_angry,You'll probably get a window seat,might,1,100,0,10,0,./stim/images/prob_100_4.png,,You might get a window seat,undefined,9.682466666666667,probably
0.89,aisleangry,You'll probably get an aisle seat,might,1,10,0.10999999999999999,10,0,./stim/images/prob_10_1.png,,You might get an aisle seat,undefined,9.682466666666667,probably
0.9,aisleangry,You'll probably get an aisle seat,might,1,10,0.10000000000000009,10,0,./stim/images/prob_10_1.png,,You might get an aisle seat,undefined,9.682466666666667,probably
0.86,aisleangry,You'll probably get an aisle seat,might,1,25,0.14,10,0,./stim/images/prob_25_4.png,,You might get an aisle seat,undefined,9.682466666666667,probably
0.86,aisleangry,You'll probably get an aisle seat,might,1,25,0.14,10,0,./stim/images/prob_25_4.png,,You might get an aisle seat,undefined,9.682466666666667,probably
0,aisleangry,You'll probably get an aisle seat,might,1,100,0,10,1,./stim/images/prob_100_5.png,,You might get an aisle seat,undefined,9.682466666666667,probably
0.22,test,,,,,0.5,11,,,angry,,undefined,14.336183333333333,
0.51,aisleangry,You'll probably get an aisle seat,might,1,90,0.49,11,0,./stim/images/prob_90_2.png,,You might get an aisle seat,undefined,14.336183333333333,probably
0.5,aisleangry,You'll probably get an aisle seat,might,1,100,0.5,11,0,./stim/images/prob_100_4.png,,You might get an aisle seat,undefined,14.336183333333333,probably
0.57,aisleangry,You'll probably get an aisle seat,might,1,100,0.43000000000000016,11,0,./stim/images/prob_100_3.png,,You might get an aisle seat,undefined,14.336183333333333,probably
0.28,window_angry,You'll probably get a window seat,might,1,75,0.27,11,0.44999999999999996,./stim/images/prob_75_3.png,,You might get a window seat,undefined,14.336183333333333,probably
0,aisleangry,You'll probably get an aisle seat,might,1,0,0,11,1,./stim/images/prob_0_3.png,,You might get an aisle seat,undefined,14.336183333333333,probably
0.37,aisleangry,You'll probably get an aisle seat,might,1,25,0.38,11,0.2499999999999999,./stim/images/prob_25_3.png,,You might get an aisle seat,undefined,14.336183333333333,probably
0.35,window_angry,You'll probably get a window seat,might,1,25,0.43,11,0.21999999999999997,./stim/images/prob_25_3.png,,You might get a window seat,undefined,14.336183333333333,probably
0.37,aisleangry,You'll probably get an aisle seat,might,1,50,0.34,11,0.29000000000000004,./stim/images/prob_50_5.png,,You might get an aisle seat,undefined,14.336183333333333,probably
0.26,window_angry,You'll probably get a window seat,might,1,10,0.22,11,0.5199999999999999,./stim/images/prob_10_2.png,,You might get a window seat,undefined,14.336183333333333,probably
0.46,aisleangry,You'll probably get an aisle seat,might,1,40,0.42,11,0.1200000000000001,./stim/images/prob_40_4.png,,You might get an aisle seat,undefined,14.336183333333333,probably
0.37,window_angry,You'll probably get a window seat,might,1,60,0.4,11,0.22999999999999998,./stim/images/prob_60_2.png,,You might get a window seat,undefined,14.336183333333333,probably
0,window_angry,You'll probably get a window seat,might,1,100,0,11,1,./stim/images/prob_100_2.png,,You might get a window seat,undefined,14.336183333333333,probably
0.49,window_angry,You'll probably get a window seat,might,1,60,0.45,11,0.06000000000000005,./stim/images/prob_60_5.png,,You might get a window seat,undefined,14.336183333333333,probably
0.44999999999999996,window_angry,You'll probably get a window seat,might,1,25,0.55,11,0,./stim/images/prob_25_3.png,,You might get a window seat,undefined,14.336183333333333,probably
0.29,aisleangry,You'll probably get an aisle seat,might,1,75,0.3,11,0.41000000000000003,./stim/images/prob_75_1.png,,You might get an aisle seat,undefined,14.336183333333333,probably
0.31,aisleangry,You'll probably get an aisle seat,might,1,10,0.3,11,0.39,./stim/images/prob_10_4.png,,You might get an aisle seat,undefined,14.336183333333333,probably
0.21,window_angry,You'll probably get a window seat,might,1,75,0.19,11,0.5999999999999999,./stim/images/prob_75_1.png,,You might get a window seat,undefined,14.336183333333333,probably
0.45,window_angry,You'll probably get a window seat,might,1,50,0.41,11,0.14000000000000012,./stim/images/prob_50_1.png,,You might get a window seat,undefined,14.336183333333333,probably
0,aisleangry,You'll probably get an aisle seat,might,1,0,0,11,1,./stim/images/prob_0_5.png,,You might get an aisle seat,undefined,14.336183333333333,probably
0.48,aisleangry,You'll probably get an aisle seat,might,1,75,0.41,11,0.11000000000000021,./stim/images/prob_75_1.png,,You might get an aisle seat,undefined,14.336183333333333,probably
0.21,window_angry,You'll probably get a window seat,might,1,10,0.18,11,0.6099999999999999,./stim/images/prob_10_5.png,,You might get a window seat,undefined,14.336183333333333,probably
0.24,aisleangry,You'll probably get an aisle seat,might,1,25,0.23,11,0.53,./stim/images/prob_25_5.png,,You might get an aisle seat,undefined,14.336183333333333,probably
0.41,aisleangry,You'll probably get an aisle seat,might,1,40,0.35,11,0.2400000000000001,./stim/images/prob_40_2.png,,You might get an aisle seat,undefined,14.336183333333333,probably
0.5,window_angry,You'll probably get a window seat,might,1,40,0.5,11,0,./stim/images/prob_40_1.png,,You might get a window seat,undefined,14.336183333333333,probably
0,window_angry,You'll probably get a window seat,might,1,0,0,11,1,./stim/images/prob_0_1.png,,You might get a window seat,undefined,14.336183333333333,probably
0.39,window_angry,You'll probably get a window seat,might,1,50,0.61,11,0,./stim/images/prob_50_4.png,,You might get a window seat,undefined,14.336183333333333,probably
0,window_angry,You'll probably get a window seat,might,1,90,0,11,1,./stim/images/prob_90_2.png,,You might get a window seat,undefined,14.336183333333333,probably
0.41,window_angry,You'll probably get a window seat,might,1,40,0.43,11,0.16000000000000003,./stim/images/prob_40_5.png,,You might get a window seat,undefined,14.336183333333333,probably
0.49,aisleangry,You'll probably get an aisle seat,might,1,50,0.51,11,0,./stim/images/prob_50_1.png,,You might get an aisle seat,undefined,14.336183333333333,probably
0.1,window_angry,You'll probably get a window seat,might,1,90,0.05,11,0.8500000000000001,./stim/images/prob_90_5.png,,You might get a window seat,undefined,14.336183333333333,probably
0.4,aisleangry,You'll probably get an aisle seat,might,1,60,0.38,11,0.21999999999999997,./stim/images/prob_60_2.png,,You might get an aisle seat,undefined,14.336183333333333,probably
0,aisleangry,You'll probably get an aisle seat,might,1,90,0.08,11,0.9199999999999999,./stim/images/prob_90_1.png,,You might get an aisle seat,undefined,14.336183333333333,probably
0,window_angry,You'll probably get a window seat,might,1,100,0,11,1,./stim/images/prob_100_3.png,,You might get a window seat,undefined,14.336183333333333,probably
0.14,aisleangry,You'll probably get an aisle seat,might,1,10,0.08,11,0.78,./stim/images/prob_10_3.png,,You might get an aisle seat,undefined,14.336183333333333,probably
0.36,aisleangry,You'll probably get an aisle seat,might,1,60,0.36,11,0.28,./stim/images/prob_60_2.png,,You might get an aisle seat,undefined,14.336183333333333,probably
0,window_angry,You'll probably get a window seat,might,1,0,0,11,1,./stim/images/prob_0_5.png,,You might get a window seat,undefined,14.336183333333333,probably
0.12,test,,,,,0.5499999999999999,12,,,angry,,undefined,17.91315,
0.19,window_angry,You'll probably get a window seat,might,0,0,0.31,12,0.5,./stim/images/prob_0_3.png,,You might get a window seat,undefined,17.91315,probably
0.35,window_angry,You'll probably get a window seat,might,0,100,0.38,12,0.27,./stim/images/prob_100_4.png,,You might get a window seat,undefined,17.91315,probably
0.27,aisleangry,You'll probably get an aisle seat,might,0,90,0.31,12,0.41999999999999993,./stim/images/prob_90_1.png,,You might get an aisle seat,undefined,17.91315,probably
0.27,aisleangry,You'll probably get an aisle seat,might,0,40,0.35,12,0.3800000000000001,./stim/images/prob_40_1.png,,You might get an aisle seat,undefined,17.91315,probably
0.06,aisleangry,You'll probably get an aisle seat,might,0,100,0.08,12,0.8600000000000001,./stim/images/prob_100_3.png,,You might get an aisle seat,undefined,17.91315,probably
0.13,window_angry,You'll probably get a window seat,might,0,75,0.35,12,0.5200000000000001,./stim/images/prob_75_2.png,,You might get a window seat,undefined,17.91315,probably
0.28,aisleangry,You'll probably get an aisle seat,might,0,50,0.29,12,0.4299999999999998,./stim/images/prob_50_4.png,,You might get an aisle seat,undefined,17.91315,probably
0.16,aisleangry,You'll probably get an aisle seat,might,0,75,0.24,12,0.6,./stim/images/prob_75_3.png,,You might get an aisle seat,undefined,17.91315,probably
0.15,window_angry,You'll probably get a window seat,might,0,10,0.18,12,0.6700000000000002,./stim/images/prob_10_1.png,,You might get a window seat,undefined,17.91315,probably
0.17,aisleangry,You'll probably get an aisle seat,might,0,10,0.37,12,0.45999999999999996,./stim/images/prob_10_3.png,,You might get an aisle seat,undefined,17.91315,probably
0.33,window_angry,You'll probably get a window seat,might,0,100,0.35,12,0.3200000000000002,./stim/images/prob_100_5.png,,You might get a window seat,undefined,17.91315,probably
0.21,aisleangry,You'll probably get an aisle seat,might,0,60,0.22,12,0.56,./stim/images/prob_60_4.png,,You might get an aisle seat,undefined,17.91315,probably
0.23,window_angry,You'll probably get a window seat,might,0,60,0.37,12,0.4,./stim/images/prob_60_5.png,,You might get a window seat,undefined,17.91315,probably
0.22,window_angry,You'll probably get a window seat,might,0,40,0.22,12,0.56,./stim/images/prob_40_5.png,,You might get a window seat,undefined,17.91315,probably
0.27,window_angry,You'll probably get a window seat,might,0,50,0.28,12,0.45000000000000007,./stim/images/prob_50_4.png,,You might get a window seat,undefined,17.91315,probably
0.12,aisleangry,You'll probably get an aisle seat,might,0,100,0.13,12,0.7500000000000001,./stim/images/prob_100_2.png,,You might get an aisle seat,undefined,17.91315,probably
0.2799999999999999,aisleangry,You'll probably get an aisle seat,might,0,10,0.31,12,0.41000000000000014,./stim/images/prob_10_1.png,,You might get an aisle seat,undefined,17.91315,probably
0.05,window_angry,You'll probably get a window seat,might,0,0,0.06,12,0.89,./stim/images/prob_0_2.png,,You might get a window seat,undefined,17.91315,probably
0.11,aisleangry,You'll probably get an aisle seat,might,0,90,0.12,12,0.7700000000000001,./stim/images/prob_90_5.png,,You might get an aisle seat,undefined,17.91315,probably
0.16,window_angry,You'll probably get a window seat,might,0,60,0.6,12,0.24,./stim/images/prob_60_2.png,,You might get a window seat,undefined,17.91315,probably
0.17,aisleangry,You'll probably get an aisle seat,might,0,60,0.42,12,0.41000000000000003,./stim/images/prob_60_5.png,,You might get an aisle seat,undefined,17.91315,probably
0.07,window_angry,You'll probably get a window seat,might,0,10,0.1,12,0.83,./stim/images/prob_10_3.png,,You might get a window seat,undefined,17.91315,probably
0.27,aisleangry,You'll probably get an aisle seat,might,0,25,0.49,12,0.24,./stim/images/prob_25_2.png,,You might get an aisle seat,undefined,17.91315,probably
0.27,aisleangry,You'll probably get an aisle seat,might,0,0,0.29,12,0.43999999999999984,./stim/images/prob_0_4.png,,You might get an aisle seat,undefined,17.91315,probably
0.16,aisleangry,You'll probably get an aisle seat,might,0,75,0.2,12,0.64,./stim/images/prob_75_2.png,,You might get an aisle seat,undefined,17.91315,probably
0.13,window_angry,You'll probably get a window seat,might,0,25,0.22,12,0.65,./stim/images/prob_25_1.png,,You might get a window seat,undefined,17.91315,probably
0.27,aisleangry,You'll probably get an aisle seat,might,0,50,0.29,12,0.43999999999999995,./stim/images/prob_50_1.png,,You might get an aisle seat,undefined,17.91315,probably
0.25,window_angry,You'll probably get a window seat,might,0,90,0.27,12,0.48,./stim/images/prob_90_1.png,,You might get a window seat,undefined,17.91315,probably
0.24,aisleangry,You'll probably get an aisle seat,might,0,25,0.33,12,0.43000000000000005,./stim/images/prob_25_2.png,,You might get an aisle seat,undefined,17.91315,probably
0.1,window_angry,You'll probably get a window seat,might,0,25,0.22,12,0.6799999999999999,./stim/images/prob_25_2.png,,You might get a window seat,undefined,17.91315,probably
0.27,aisleangry,You'll probably get an aisle seat,might,0,40,0.27,12,0.4600000000000001,./stim/images/prob_40_1.png,,You might get an aisle seat,undefined,17.91315,probably
0.22,window_angry,You'll probably get a window seat,might,0,75,0.41,12,0.3699999999999999,./stim/images/prob_75_2.png,,You might get a window seat,undefined,17.91315,probably
0.23,window_angry,You'll probably get a window seat,might,0,90,0.45,12,0.31999999999999984,./stim/images/prob_90_1.png,,You might get a window seat,undefined,17.91315,probably
0.29,window_angry,You'll probably get a window seat,might,0,40,0.41,12,0.30000000000000004,./stim/images/prob_40_5.png,,You might get a window seat,undefined,17.91315,probably
0.17,window_angry,You'll probably get a window seat,might,0,50,0.33999999999999997,12,0.4900000000000001,./stim/images/prob_50_4.png,,You might get a window seat,undefined,17.91315,probably
0.38,aisleangry,You'll probably get an aisle seat,might,0,0,0.43,12,0.18999999999999995,./stim/images/prob_0_4.png,,You might get an aisle seat,undefined,17.91315,probably
0,test,,,,,1,13,,,angry,,undefined,4.45105,
1,aisleangry,You'll probably get an aisle seat,might,0,0,0,13,0,./stim/images/prob_0_3.png,,You might get an aisle seat,undefined,4.45105,probably
0,aisleangry,You'll probably get an aisle seat,might,0,25,1,13,0,./stim/images/prob_25_4.png,,You might get an aisle seat,undefined,4.45105,probably
0,window_angry,You'll probably get a window seat,might,0,40,1,13,0,./stim/images/prob_40_4.png,,You might get a window seat,undefined,4.45105,probably
0,window_angry,You'll probably get a window seat,might,0,75,1,13,0,./stim/images/prob_75_4.png,,You might get a window seat,undefined,4.45105,probably
0,aisleangry,You'll probably get an aisle seat,might,0,90,1,13,0,./stim/images/prob_90_4.png,,You might get an aisle seat,undefined,4.45105,probably
0,aisleangry,You'll probably get an aisle seat,might,0,75,1,13,0,./stim/images/prob_75_5.png,,You might get an aisle seat,undefined,4.45105,probably
0,aisleangry,You'll probably get an aisle seat,might,0,25,1,13,0,./stim/images/prob_25_5.png,,You might get an aisle seat,undefined,4.45105,probably
0,aisleangry,You'll probably get an aisle seat,might,0,100,0,13,1,./stim/images/prob_100_5.png,,You might get an aisle seat,undefined,4.45105,probably
0,aisleangry,You'll probably get an aisle seat,might,0,50,1,13,0,./stim/images/prob_50_5.png,,You might get an aisle seat,undefined,4.45105,probably
0,aisleangry,You'll probably get an aisle seat,might,0,10,1,13,0,./stim/images/prob_10_4.png,,You might get an aisle seat,undefined,4.45105,probably
0,window_angry,You'll probably get a window seat,might,0,90,1,13,0,./stim/images/prob_90_1.png,,You might get a window seat,undefined,4.45105,probably
0,aisleangry,You'll probably get an aisle seat,might,0,60,1,13,0,./stim/images/prob_60_5.png,,You might get an aisle seat,undefined,4.45105,probably
0,window_angry,You'll probably get a window seat,might,0,25,1,13,0,./stim/images/prob_25_2.png,,You might get a window seat,undefined,4.45105,probably
0,window_angry,You'll probably get a window seat,might,0,0,0,13,1,./stim/images/prob_0_5.png,,You might get a window seat,undefined,4.45105,probably
1,aisleangry,You'll probably get an aisle seat,might,0,0,0,13,0,./stim/images/prob_0_5.png,,You might get an aisle seat,undefined,4.45105,probably
0,aisleangry,You'll probably get an aisle seat,might,0,50,1,13,0,./stim/images/prob_50_5.png,,You might get an aisle seat,undefined,4.45105,probably
0,window_angry,You'll probably get a window seat,might,0,60,1,13,0,./stim/images/prob_60_3.png,,You might get a window seat,undefined,4.45105,probably
0,aisleangry,You'll probably get an aisle seat,might,0,90,1,13,0,./stim/images/prob_90_3.png,,You might get an aisle seat,undefined,4.45105,probably
0,aisleangry,You'll probably get an aisle seat,might,0,10,1,13,0,./stim/images/prob_10_3.png,,You might get an aisle seat,undefined,4.45105,probably
0,aisleangry,You'll probably get an aisle seat,might,0,60,1,13,0,./stim/images/prob_60_4.png,,You might get an aisle seat,undefined,4.45105,probably
0,aisleangry,You'll probably get an aisle seat,might,0,75,1,13,0,./stim/images/prob_75_4.png,,You might get an aisle seat,undefined,4.45105,probably
0,window_angry,You'll probably get a window seat,might,0,50,1,13,0,./stim/images/prob_50_2.png,,You might get a window seat,undefined,4.45105,probably
0,aisleangry,You'll probably get an aisle seat,might,0,100,0,13,1,./stim/images/prob_100_1.png,,You might get an aisle seat,undefined,4.45105,probably
0,window_angry,You'll probably get a window seat,might,0,50,1,13,0,./stim/images/prob_50_4.png,,You might get a window seat,undefined,4.45105,probably
1,window_angry,You'll probably get a window seat,might,0,100,0,13,0,./stim/images/prob_100_4.png,,You might get a window seat,undefined,4.45105,probably
0,aisleangry,You'll probably get an aisle seat,might,0,40,1,13,0,./stim/images/prob_40_2.png,,You might get an aisle seat,undefined,4.45105,probably
1,window_angry,You'll probably get a window seat,might,0,100,0,13,0,./stim/images/prob_100_5.png,,You might get a window seat,undefined,4.45105,probably
0,aisleangry,You'll probably get an aisle seat,might,0,40,1,13,0,./stim/images/prob_40_1.png,,You might get an aisle seat,undefined,4.45105,probably
0,window_angry,You'll probably get a window seat,might,0,25,1,13,0,./stim/images/prob_25_1.png,,You might get a window seat,undefined,4.45105,probably
0,window_angry,You'll probably get a window seat,might,0,40,1,13,0,./stim/images/prob_40_1.png,,You might get a window seat,undefined,4.45105,probably
0,window_angry,You'll probably get a window seat,might,0,90,1,13,0,./stim/images/prob_90_1.png,,You might get a window seat,undefined,4.45105,probably
0,window_angry,You'll probably get a window seat,might,0,10,1,13,0,./stim/images/prob_10_5.png,,You might get a window seat,undefined,4.45105,probably
0,window_angry,You'll probably get a window seat,might,0,60,1,13,0,./stim/images/prob_60_4.png,,You might get a window seat,undefined,4.45105,probably
0,window_angry,You'll probably get a window seat,might,0,10,1,13,0,./stim/images/prob_10_2.png,,You might get a window seat,undefined,4.45105,probably
0,window_angry,You'll probably get a window seat,might,0,75,1,13,0,./stim/images/prob_75_3.png,,You might get a window seat,undefined,4.45105,probably
0,window_angry,You'll probably get a window seat,might,0,0,0,13,1,./stim/images/prob_0_2.png,,You might get a window seat,undefined,4.45105,probably
0,test,,,,,0.77,14,,,angry,,undefined,10.945583333333333,
0.28,window_angry,You'll probably get a window seat,might,1,25,0.57,14,0.1499999999999999,./stim/images/prob_25_5.png,,You might get a window seat,undefined,10.945583333333333,probably
0.08,window_angry,You'll probably get a window seat,might,1,10,0.28,14,0.6399999999999999,./stim/images/prob_10_5.png,,You might get a window seat,undefined,10.945583333333333,probably
0.07,aisleangry,You'll probably get an aisle seat,might,1,75,0.69,14,0.23999999999999988,./stim/images/prob_75_5.png,,You might get an aisle seat,undefined,10.945583333333333,probably
0.12,aisleangry,You'll probably get an aisle seat,might,1,60,0.7,14,0.18000000000000005,./stim/images/prob_60_1.png,,You might get an aisle seat,undefined,10.945583333333333,probably
0.71,aisleangry,You'll probably get an aisle seat,might,1,25,0.27,14,0.020000000000000018,./stim/images/prob_25_1.png,,You might get an aisle seat,undefined,10.945583333333333,probably
0.8,aisleangry,You'll probably get an aisle seat,might,1,0,0,14,0.19999999999999984,./stim/images/prob_0_4.png,,You might get an aisle seat,undefined,10.945583333333333,probably
0.76,window_angry,You'll probably get a window seat,might,1,75,0.23,14,0.010000000000000009,./stim/images/prob_75_5.png,,You might get a window seat,undefined,10.945583333333333,probably
0.28,aisleangry,You'll probably get an aisle seat,might,1,60,0.63,14,0.08999999999999986,./stim/images/prob_60_2.png,,You might get an aisle seat,undefined,10.945583333333333,probably
0,aisleangry,You'll probably get an aisle seat,might,1,100,0.04,14,0.96,./stim/images/prob_100_1.png,,You might get an aisle seat,undefined,10.945583333333333,probably
0.65,window_angry,You'll probably get a window seat,might,1,60,0.34,14,0.010000000000000009,./stim/images/prob_60_2.png,,You might get a window seat,undefined,10.945583333333333,probably
0.79,aisleangry,You'll probably get an aisle seat,might,1,10,0.20999999999999996,14,0,./stim/images/prob_10_5.png,,You might get an aisle seat,undefined,10.945583333333333,probably
0.09,aisleangry,You'll probably get an aisle seat,might,1,90,0.54,14,0.3699999999999999,./stim/images/prob_90_1.png,,You might get an aisle seat,undefined,10.945583333333333,probably
