workerid,rating1,reverse_sent_order,rating2,percent_window,image,rating_other,type,sentence1,modal2,modal1,condition,Answer.condition,sentence2,Answer.time_in_minutes
9,0,1,0.49,40,./stim/images/prob_40_2.png,0.51,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,14.20625
9,0,1,0.56,50,./stim/images/prob_50_2.png,0.44000000000000006,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,14.20625
9,0.55,1,0.45000000000000007,25,./stim/images/prob_25_1.png,0,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,14.20625
9,0,1,1,60,./stim/images/prob_60_1.png,0,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,14.20625
9,0,1,0.7,40,./stim/images/prob_40_3.png,0.30000000000000016,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,14.20625
9,0,1,0,0,./stim/images/prob_0_3.png,1,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,14.20625
9,0,1,1,50,./stim/images/prob_50_1.png,0,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,14.20625
9,0,1,0.17,10,./stim/images/prob_10_2.png,0.8300000000000001,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,14.20625
9,0.88,1,0.11999999999999988,10,./stim/images/prob_10_5.png,0,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,14.20625
9,0.58,1,0.42000000000000015,75,./stim/images/prob_75_5.png,0,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,14.20625
9,0,1,0,100,./stim/images/prob_100_4.png,1,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,14.20625
9,0,1,0,100,./stim/images/prob_100_1.png,1,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,14.20625
9,0,1,0.13,90,./stim/images/prob_90_2.png,0.8700000000000001,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,14.20625
