modal,percentage_blue,cond,rating_pred,run
other,75,might-probably,0.04517610034148548,8
might,80,might-probably,0.34888895871179354,8
probably,80,might-probably,0.6062340615389924,8
other,80,might-probably,0.044876979749214,8
might,85,might-probably,0.27813746851264387,8
probably,85,might-probably,0.6766711669541162,8
other,85,might-probably,0.04519136453323983,8
might,90,might-probably,0.2046505023225923,8
probably,90,might-probably,0.748320376012836,8
other,90,might-probably,0.04702912166457173,8
might,95,might-probably,0.1317998752379328,8
probably,95,might-probably,0.8141180606497901,8
other,95,might-probably,0.05408206411227705,8
might,100,might-probably,0.049753365705259185,8
probably,100,might-probably,0.36046173327075304,8
other,100,might-probably,0.5897849010239876,8
might,0,might-probably,0.024777146666666663,9
probably,0,might-probably,0.024777146666666663,9
other,0,might-probably,0.9504457066666666,9
might,5,might-probably,0.20892737330509026,9
probably,5,might-probably,0.07179293352185993,9
other,5,might-probably,0.7192796931730497,9
might,10,might-probably,0.4329403540640425,9
probably,10,might-probably,0.10793584377448173,9
other,10,might-probably,0.45912380216147575,9
might,15,might-probably,0.5617759453035158,9
probably,15,might-probably,0.12591353943107153,9
other,15,might-probably,0.31231051526541276,9
might,20,might-probably,0.6335684275829568,9
probably,20,might-probably,0.13932446242609273,9
other,20,might-probably,0.22710710999095038,9
might,25,might-probably,0.6776283456708856,9
probably,25,might-probably,0.15384288968236995,9
other,25,might-probably,0.16852876464674432,9
might,30,might-probably,0.7042373677988785,9
probably,30,might-probably,0.17116479825844208,9
other,30,might-probably,0.1245978339426794,9
might,35,might-probably,0.7158226966231237,9
probably,35,might-probably,0.19182155431673623,9
other,35,might-probably,0.09235574906013999,9
might,40,might-probably,0.7132651779189466,9
probably,40,might-probably,0.21616160792109762,9
other,40,might-probably,0.07057321415995577,9
might,45,might-probably,0.6980435578456176,9
probably,45,might-probably,0.244609916539213,9
other,45,might-probably,0.057346525615169355,9
might,50,might-probably,0.6721902795699598,9
probably,50,might-probably,0.27766451997199826,9
other,50,might-probably,0.050145200458041786,9
might,55,might-probably,0.6376207939868028,9
probably,55,might-probably,0.31583786090629784,9
other,55,might-probably,0.04654134510689934,9
might,60,might-probably,0.5956606590096982,9
probably,60,might-probably,0.3596042622171353,9
other,60,might-probably,0.04473507877316643,9
might,65,might-probably,0.5469719060647721,9
probably,65,might-probably,0.40936189755059316,9
other,65,might-probably,0.0436661963846347,9
might,70,might-probably,0.4917427725824215,9
probably,70,might-probably,0.46541329634712536,9
other,70,might-probably,0.0428439310704531,9
might,75,might-probably,0.4299436171272595,9
probably,75,might-probably,0.5279442418936762,9
other,75,might-probably,0.04211214097906436,9
might,80,might-probably,0.36157407438048883,9
probably,80,might-probably,0.5969302458918535,9
other,80,might-probably,0.0414956797276575,9
might,85,might-probably,0.2870010405601614,9
probably,85,might-probably,0.6718191241344025,9
other,85,might-probably,0.04117983530543599,9
might,90,might-probably,0.20768439660603943,9
probably,90,might-probably,0.7506090242173409,9
other,90,might-probably,0.04170657917661957,9
might,95,might-probably,0.12806551107284678,9
probably,95,might-probably,0.826693731338627,9
other,95,might-probably,0.045240757588526075,9
might,100,might-probably,0.04526841408206437,9
probably,100,might-probably,0.36691532507492813,9
other,100,might-probably,0.5878162608430075,9
might,0,might-probably,0.024777146666666663,10
probably,0,might-probably,0.024777146666666663,10
other,0,might-probably,0.9504457066666666,10
might,5,might-probably,0.19006508879444328,10
probably,5,might-probably,0.07608088623014224,10
other,5,might-probably,0.7338540249754144,10
might,10,might-probably,0.42704699506356014,10
probably,10,might-probably,0.11409283614650131,10
other,10,might-probably,0.4588601687899386,10
might,15,might-probably,0.5680159480969468,10
probably,15,might-probably,0.13035805876882028,10
other,15,might-probably,0.301625993134233,10
might,20,might-probably,0.6451965146760474,10
probably,20,might-probably,0.14189451435312866,10
other,20,might-probably,0.21290897097082395,10
might,25,might-probably,0.6900629480318455,10
probably,25,might-probably,0.15508859361221325,10
other,25,might-probably,0.1548484583559411,10
might,30,might-probably,0.7144825868267806,10
probably,30,might-probably,0.17159540387256256,10
other,30,might-probably,0.11392200930065675,10
might,35,might-probably,0.7224493008616449,10
probably,35,might-probably,0.19189511453501462,10
other,35,might-probably,0.08565558460334026,10
might,40,might-probably,0.7162075026455484,10
probably,40,might-probably,0.2162752015750628,10
other,40,might-probably,0.06751729577938867,10
might,45,might-probably,0.6980607173593384,10
probably,45,might-probably,0.24502529725716599,10
other,45,might-probably,0.05691398538349561,10
might,50,might-probably,0.6703345235975415,10
probably,50,might-probably,0.2784382628454809,10
other,50,might-probably,0.051227213556977534,10
might,55,might-probably,0.6349283153160986,10
probably,55,might-probably,0.3167911173283784,10
other,55,might-probably,0.048280567355523024,10
might,60,might-probably,0.5930601410869977,10
probably,60,might-probably,0.36033591617474864,10
other,60,might-probably,0.046603942738253606,10
might,65,might-probably,0.5453001880391061,10
probably,65,might-probably,0.4093062018261695,10
other,65,might-probably,0.045393610134724385,10
might,70,might-probably,0.49175580690784515,10
probably,70,might-probably,0.4639397778148232,10
other,70,might-probably,0.04430441527733164,10
might,75,might-probably,0.4322646485429499,10
probably,75,might-probably,0.5244918815934068,10
other,75,might-probably,0.043243469863643275,10
might,80,might-probably,0.3665676917157542,10
probably,80,might-probably,0.5911751389177252,10
other,80,might-probably,0.04225716936652053,10
might,85,might-probably,0.2945656935550558,10
probably,85,might-probably,0.6638974709686781,10
other,85,might-probably,0.041536835476265896,10
might,90,might-probably,0.2169342684708523,10
probably,90,might-probably,0.7414374284267663,10
other,90,might-probably,0.041628303102381296,10
