order,prob_rating,audio,mood,check1,workerid,catch_trial,text,condtion,modal,seat,check2,request,image
1,0.99,./stim/audio/angry_bare_s1.mp3,pessimist,./stim/images/exposure_60_5.png,9,0,You'll get one.,6,bare,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
0,0.77,./stim/audio/angry_probably1_s1.mp3,pessimist,./stim/images/exposure_60_5.png,9,0,You'll probably get one.,6,probably,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/exposure_60_5.png
1,0.09,./stim/audio/angry_might2_s1.mp3,pessimist,./stim/images/exposure_10_9.png,9,1,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_75_9.png,./stim/text/text-2.png,./stim/images/exposure_75_9.png
0,0.62,./stim/audio/angry_probably1_s1.mp3,pessimist,./stim/images/exposure_60_9.png,9,1,You'll probably get one.,6,probably,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/exposure_60_9.png
1,0.3,./stim/audio/angry_probably2_s1.mp3,pessimist,./stim/images/prob_100_1.png,9,1,You'll probably get one.,6,probably,an aisle seat (blue),./stim/images/exposure_40_9.png,./stim/text/text-2.png,./stim/images/exposure_40_9.png
0,0.12,./stim/audio/angry_might1_s1.mp3,pessimist,./stim/images/exposure_25_1.png,9,0,You might get one.,6,might,a window seat (red),./stim/images/exposure_90_1.png,./stim/text/text-1.png,./stim/images/exposure_25_1.png
0,0.74,./stim/audio/angry_probably2_s1.mp3,pessimist,./stim/images/exposure_40_1.png,9,0,You'll probably get one.,6,probably,an aisle seat (blue),./stim/images/prob_100_1.png,./stim/text/text-2.png,./stim/images/exposure_40_1.png
0,0.99,./stim/audio/angry_bare_s1.mp3,pessimist,./stim/images/prob_100_1.png,9,1,You'll get one.,6,bare,a window seat (red),./stim/images/exposure_60_9.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
1,0.99,./stim/audio/angry_bare_s1.mp3,pessimist,./stim/images/exposure_60_1.png,9,0,You'll get one.,6,bare,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
0,0.58,./stim/audio/angry_probably1_s2.mp3,pessimist,./stim/images/exposure_60_5.png,10,0,You'll probably get one.,6,probably,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/exposure_60_5.png
0,0.85,./stim/audio/angry_probably1_s2.mp3,pessimist,./stim/images/exposure_60_4.png,10,0,You'll probably get one.,6,probably,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/exposure_60_4.png
0,0.89,./stim/audio/angry_might1_s2.mp3,pessimist,./stim/images/exposure_25_4.png,10,0,You might get one.,6,might,a window seat (red),./stim/images/exposure_90_4.png,./stim/text/text-1.png,./stim/images/exposure_25_4.png
1,0.39,./stim/audio/angry_might2_s2.mp3,pessimist,./stim/images/exposure_10_5.png,10,0,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_75_5.png,./stim/text/text-2.png,./stim/images/exposure_75_5.png
1,1,./stim/audio/angry_bare_s2.mp3,pessimist,./stim/images/exposure_60_4.png,10,0,You'll get one.,6,bare,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
0,0.26,./stim/audio/angry_might2_s2.mp3,pessimist,./stim/images/exposure_75_4.png,10,0,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_10_4.png,./stim/text/text-2.png,./stim/images/exposure_75_4.png
1,0.82,./stim/audio/angry_probably2_s2.mp3,pessimist,./stim/images/prob_100_1.png,10,1,You'll probably get one.,6,probably,an aisle seat (blue),./stim/images/exposure_40_7.png,./stim/text/text-2.png,./stim/images/exposure_40_7.png
1,0.99,./stim/audio/angry_bare_s2.mp3,pessimist,./stim/images/exposure_60_5.png,10,0,You'll get one.,6,bare,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
0,0.35,./stim/audio/angry_might2_s2.mp3,pessimist,./stim/images/exposure_75_7.png,10,1,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_10_7.png,./stim/text/text-2.png,./stim/images/exposure_75_7.png
0,0.99,./stim/audio/angry_bare_s2.mp3,pessimist,./stim/images/prob_100_1.png,10,1,You'll get one.,6,bare,a window seat (red),./stim/images/exposure_60_7.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
1,0.13,./stim/audio/angry_might1_s2.mp3,pessimist,./stim/images/exposure_90_7.png,10,1,You might get one.,6,might,a window seat (red),./stim/images/exposure_25_7.png,./stim/text/text-1.png,./stim/images/exposure_25_7.png
0,0.56,./stim/audio/angry_probably1_s2.mp3,pessimist,./stim/images/exposure_60_7.png,10,1,You'll probably get one.,6,probably,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/exposure_60_7.png
0,0.84,./stim/audio/angry_probably2_s2.mp3,pessimist,./stim/images/exposure_40_4.png,10,0,You'll probably get one.,6,probably,an aisle seat (blue),./stim/images/prob_100_1.png,./stim/text/text-2.png,./stim/images/exposure_40_4.png
1,0.28,./stim/audio/angry_might2_s1.mp3,pessimist,./stim/images/exposure_10_3.png,11,1,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_75_3.png,./stim/text/text-2.png,./stim/images/exposure_75_3.png
0,0.97,./stim/audio/angry_bare_s1.mp3,pessimist,./stim/images/prob_100_1.png,11,1,You'll get one.,6,bare,a window seat (red),./stim/images/exposure_60_3.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
0,0.56,./stim/audio/angry_probably1_s1.mp3,pessimist,./stim/images/exposure_60_2.png,11,0,You'll probably get one.,6,probably,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/exposure_60_2.png
1,0.58,./stim/audio/angry_probably2_s1.mp3,pessimist,./stim/images/prob_100_1.png,11,0,You'll probably get one.,6,probably,an aisle seat (blue),./stim/images/exposure_40_2.png,./stim/text/text-2.png,./stim/images/exposure_40_2.png
1,0.12,./stim/audio/angry_might1_s1.mp3,pessimist,./stim/images/exposure_90_2.png,11,0,You might get one.,6,might,a window seat (red),./stim/images/exposure_25_2.png,./stim/text/text-1.png,./stim/images/exposure_25_2.png
1,0.98,./stim/audio/angry_bare_s1.mp3,pessimist,./stim/images/exposure_60_6.png,11,0,You'll get one.,6,bare,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
1,0.32,./stim/audio/angry_might2_s1.mp3,pessimist,./stim/images/exposure_10_6.png,11,0,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_75_6.png,./stim/text/text-2.png,./stim/images/exposure_75_6.png
0,0.15,./stim/audio/angry_might2_s1.mp3,pessimist,./stim/images/exposure_75_2.png,11,0,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_10_2.png,./stim/text/text-2.png,./stim/images/exposure_75_2.png
0,0.6,./stim/audio/angry_probably2_s1.mp3,pessimist,./stim/images/exposure_40_3.png,11,1,You'll probably get one.,6,probably,an aisle seat (blue),./stim/images/prob_100_1.png,./stim/text/text-2.png,./stim/images/exposure_40_3.png
1,1,./stim/audio/angry_bare_s1.mp3,pessimist,./stim/images/exposure_60_2.png,11,0,You'll get one.,6,bare,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
0,0.51,./stim/audio/angry_probably1_s1.mp3,pessimist,./stim/images/exposure_60_6.png,11,0,You'll probably get one.,6,probably,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/exposure_60_6.png
0,0.63,./stim/audio/angry_probably1_s1.mp3,pessimist,./stim/images/exposure_60_3.png,11,1,You'll probably get one.,6,probably,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/exposure_60_3.png
0,0.14,./stim/audio/angry_might1_s1.mp3,pessimist,./stim/images/exposure_25_3.png,11,1,You might get one.,6,might,a window seat (red),./stim/images/exposure_90_3.png,./stim/text/text-1.png,./stim/images/exposure_25_3.png
0,1,./stim/audio/angry_probably2_s2.mp3,pessimist,./stim/images/exposure_40_5.png,12,0,You'll probably get one.,6,probably,an aisle seat (blue),./stim/images/prob_100_1.png,./stim/text/text-2.png,./stim/images/exposure_40_5.png
0,0.98,./stim/audio/angry_probably2_s2.mp3,pessimist,./stim/images/exposure_40_6.png,12,1,You'll probably get one.,6,probably,an aisle seat (blue),./stim/images/prob_100_1.png,./stim/text/text-2.png,./stim/images/exposure_40_6.png
0,0.99,./stim/audio/angry_bare_s2.mp3,pessimist,./stim/images/prob_100_1.png,12,1,You'll get one.,6,bare,a window seat (red),./stim/images/exposure_60_6.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
1,0.48,./stim/audio/angry_might1_s2.mp3,pessimist,./stim/images/exposure_90_5.png,12,0,You might get one.,6,might,a window seat (red),./stim/images/exposure_25_5.png,./stim/text/text-1.png,./stim/images/exposure_25_5.png
1,0.42,./stim/audio/angry_might2_s2.mp3,pessimist,./stim/images/exposure_10_6.png,12,1,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_75_6.png,./stim/text/text-2.png,./stim/images/exposure_75_6.png
1,0.68,./stim/audio/angry_probably1_s2.mp3,pessimist,./stim/images/prob_100_1.png,12,1,You'll probably get one.,6,probably,a window seat (red),./stim/images/exposure_60_6.png,./stim/text/text-1.png,./stim/images/exposure_60_6.png
1,1,./stim/audio/angry_bare_s2.mp3,pessimist,./stim/images/exposure_60_5.png,12,0,You'll get one.,6,bare,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
0,0.98,./stim/audio/angry_bare_s2.mp3,pessimist,./stim/images/prob_100_1.png,12,0,You'll get one.,6,bare,a window seat (red),./stim/images/exposure_60_7.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
0,0.25,./stim/audio/angry_might2_s2.mp3,pessimist,./stim/images/exposure_75_5.png,12,0,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_10_5.png,./stim/text/text-2.png,./stim/images/exposure_75_5.png
1,0.16,./stim/audio/angry_might1_s2.mp3,pessimist,./stim/images/exposure_90_6.png,12,1,You might get one.,6,might,a window seat (red),./stim/images/exposure_25_6.png,./stim/text/text-1.png,./stim/images/exposure_25_6.png
0,0.62,./stim/audio/angry_probably1_s2.mp3,pessimist,./stim/images/exposure_60_5.png,12,0,You'll probably get one.,6,probably,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/exposure_60_5.png
1,0.74,./stim/audio/angry_probably1_s2.mp3,pessimist,./stim/images/prob_100_1.png,12,0,You'll probably get one.,6,probably,a window seat (red),./stim/images/exposure_60_7.png,./stim/text/text-1.png,./stim/images/exposure_60_7.png
1,0.2,./stim/audio/angry_might2_s2.mp3,pessimist,./stim/images/exposure_10_7.png,12,0,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_75_7.png,./stim/text/text-2.png,./stim/images/exposure_75_7.png
0,0.84,./stim/audio/angry_probably2_s2.mp3,pessimist,./stim/images/exposure_40_8.png,13,1,You'll probably get one.,6,probably,an aisle seat (blue),./stim/images/prob_100_1.png,./stim/text/text-2.png,./stim/images/exposure_40_8.png
1,0.96,./stim/audio/angry_might1_s2.mp3,pessimist,./stim/images/exposure_90_8.png,13,1,You might get one.,6,might,a window seat (red),./stim/images/exposure_25_8.png,./stim/text/text-1.png,./stim/images/exposure_25_8.png
0,0.83,./stim/audio/angry_probably1_s2.mp3,pessimist,./stim/images/exposure_60_8.png,13,1,You'll probably get one.,6,probably,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/exposure_60_8.png
0,0.88,./stim/audio/angry_probably2_s2.mp3,pessimist,./stim/images/exposure_40_6.png,13,0,You'll probably get one.,6,probably,an aisle seat (blue),./stim/images/prob_100_1.png,./stim/text/text-2.png,./stim/images/exposure_40_6.png
0,0.91,./stim/audio/angry_probably1_s2.mp3,pessimist,./stim/images/exposure_60_6.png,13,0,You'll probably get one.,6,probably,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/exposure_60_6.png
1,0.8,./stim/audio/angry_might2_s2.mp3,pessimist,./stim/images/exposure_10_8.png,13,1,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_75_8.png,./stim/text/text-2.png,./stim/images/exposure_75_8.png
1,0.79,./stim/audio/angry_bare_s2.mp3,pessimist,./stim/images/exposure_60_3.png,13,0,You'll get one.,6,bare,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
1,0.78,./stim/audio/angry_might2_s2.mp3,pessimist,./stim/images/exposure_10_3.png,13,0,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_75_3.png,./stim/text/text-2.png,./stim/images/exposure_75_3.png
1,0.95,./stim/audio/angry_bare_s2.mp3,pessimist,./stim/images/exposure_60_6.png,13,0,You'll get one.,6,bare,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
1,0.81,./stim/audio/angry_bare_s2.mp3,pessimist,./stim/images/exposure_60_8.png,13,1,You'll get one.,6,bare,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
0,0.78,./stim/audio/angry_might1_s2.mp3,pessimist,./stim/images/exposure_25_6.png,13,0,You might get one.,6,might,a window seat (red),./stim/images/exposure_90_6.png,./stim/text/text-1.png,./stim/images/exposure_25_6.png
1,0.9,./stim/audio/angry_probably1_s2.mp3,pessimist,./stim/images/prob_100_1.png,13,0,You'll probably get one.,6,probably,a window seat (red),./stim/images/exposure_60_3.png,./stim/text/text-1.png,./stim/images/exposure_60_3.png
1,0.88,./stim/audio/angry_might2_s2.mp3,pessimist,./stim/images/exposure_10_6.png,13,0,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_75_6.png,./stim/text/text-2.png,./stim/images/exposure_75_6.png
1,0.59,./stim/audio/angry_bare_s2.mp3,pessimist,./stim/images/exposure_60_10.png,14,1,You'll get one.,6,bare,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
1,0.57,./stim/audio/angry_probably1_s2.mp3,pessimist,./stim/images/prob_100_1.png,14,1,You'll probably get one.,6,probably,a window seat (red),./stim/images/exposure_60_10.png,./stim/text/text-1.png,./stim/images/exposure_60_10.png
0,0.53,./stim/audio/angry_probably1_s2.mp3,pessimist,./stim/images/exposure_60_2.png,14,0,You'll probably get one.,6,probably,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/exposure_60_2.png
1,0.58,./stim/audio/angry_might1_s2.mp3,pessimist,./stim/images/exposure_90_10.png,14,1,You might get one.,6,might,a window seat (red),./stim/images/exposure_25_10.png,./stim/text/text-1.png,./stim/images/exposure_25_10.png
0,0.55,./stim/audio/angry_probably2_s2.mp3,pessimist,./stim/images/exposure_40_9.png,14,0,You'll probably get one.,6,probably,an aisle seat (blue),./stim/images/prob_100_1.png,./stim/text/text-2.png,./stim/images/exposure_40_9.png
1,0.75,./stim/audio/angry_bare_s2.mp3,pessimist,./stim/images/exposure_60_9.png,14,0,You'll get one.,6,bare,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
1,0.72,./stim/audio/angry_probably1_s2.mp3,pessimist,./stim/images/prob_100_1.png,14,0,You'll probably get one.,6,probably,a window seat (red),./stim/images/exposure_60_9.png,./stim/text/text-1.png,./stim/images/exposure_60_9.png
0,0.81,./stim/audio/angry_might2_s2.mp3,pessimist,./stim/images/exposure_75_2.png,14,0,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_10_2.png,./stim/text/text-2.png,./stim/images/exposure_75_2.png
1,0.68,./stim/audio/angry_might2_s2.mp3,pessimist,./stim/images/exposure_10_9.png,14,0,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_75_9.png,./stim/text/text-2.png,./stim/images/exposure_75_9.png
1,0.58,./stim/audio/angry_probably2_s2.mp3,pessimist,./stim/images/prob_100_1.png,14,1,You'll probably get one.,6,probably,an aisle seat (blue),./stim/images/exposure_40_10.png,./stim/text/text-2.png,./stim/images/exposure_40_10.png
0,0.63,./stim/audio/angry_might1_s2.mp3,pessimist,./stim/images/exposure_25_9.png,14,0,You might get one.,6,might,a window seat (red),./stim/images/exposure_90_9.png,./stim/text/text-1.png,./stim/images/exposure_25_9.png
1,0.73,./stim/audio/angry_bare_s2.mp3,pessimist,./stim/images/exposure_60_2.png,14,0,You'll get one.,6,bare,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
1,0.65,./stim/audio/angry_might2_s2.mp3,pessimist,./stim/images/exposure_10_10.png,14,1,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_75_10.png,./stim/text/text-2.png,./stim/images/exposure_75_10.png
1,0.16,./stim/audio/angry_might2_s2.mp3,pessimist,./stim/images/exposure_10_3.png,15,1,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_75_3.png,./stim/text/text-2.png,./stim/images/exposure_75_3.png
0,0.9,./stim/audio/angry_probably1_s2.mp3,pessimist,./stim/images/exposure_60_2.png,15,0,You'll probably get one.,6,probably,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/exposure_60_2.png
1,0.17,./stim/audio/angry_might2_s2.mp3,pessimist,./stim/images/exposure_10_2.png,15,0,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_75_2.png,./stim/text/text-2.png,./stim/images/exposure_75_2.png
1,1,./stim/audio/angry_bare_s2.mp3,pessimist,./stim/images/exposure_60_3.png,15,1,You'll get one.,6,bare,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
1,0.8,./stim/audio/angry_probably2_s2.mp3,pessimist,./stim/images/prob_100_1.png,15,0,You'll probably get one.,6,probably,an aisle seat (blue),./stim/images/exposure_40_4.png,./stim/text/text-2.png,./stim/images/exposure_40_4.png
0,0.99,./stim/audio/angry_bare_s2.mp3,pessimist,./stim/images/prob_100_1.png,15,0,You'll get one.,6,bare,a window seat (red),./stim/images/exposure_60_2.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
0,0.23,./stim/audio/angry_might1_s2.mp3,pessimist,./stim/images/exposure_25_3.png,15,1,You might get one.,6,might,a window seat (red),./stim/images/exposure_90_3.png,./stim/text/text-1.png,./stim/images/exposure_25_3.png
1,0.98,./stim/audio/angry_bare_s2.mp3,pessimist,./stim/images/exposure_60_4.png,15,0,You'll get one.,6,bare,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
