request,workerid,order,prob_rating,audio,catch_trial,mood,condtion,modal,text,check1,image,check2,seat
./stim/text/text-1.png,40,0,1,./stim/audio/angry_bare_s2.mp3,0,pessimist,3,bare,You'll get one.,./stim/images/prob_100_1.png,./stim/images/prob_100_1.png,./stim/images/exposure_60_2.png,a window seat (red)
./stim/text/text-1.png,40,1,1,./stim/audio/angry_bare_s2.mp3,1,pessimist,3,bare,You'll get one.,./stim/images/exposure_60_6.png,./stim/images/prob_100_1.png,./stim/images/prob_100_1.png,a window seat (red)
./stim/text/text-1.png,40,0,1,./stim/audio/angry_bare_s2.mp3,0,pessimist,3,bare,You'll get one.,./stim/images/prob_100_1.png,./stim/images/prob_100_1.png,./stim/images/exposure_60_9.png,a window seat (red)
./stim/text/text-1.png,40,0,1,./stim/audio/angry_probably1_s2.mp3,1,pessimist,3,probably,You'll probably get one.,./stim/images/exposure_90_6.png,./stim/images/exposure_90_6.png,./stim/images/exposure_25_6.png,a window seat (red)
./stim/text/text-1.png,40,0,0.93,./stim/audio/angry_probably1_s2.mp3,0,pessimist,3,probably,You'll probably get one.,./stim/images/exposure_90_2.png,./stim/images/exposure_90_2.png,./stim/images/exposure_25_2.png,a window seat (red)
./stim/text/text-2.png,40,0,0.8,./stim/audio/angry_probably2_s2.mp3,0,pessimist,3,probably,You'll probably get one.,./stim/images/exposure_10_2.png,./stim/images/exposure_10_2.png,./stim/images/exposure_75_2.png,an aisle seat (blue)
./stim/text/text-2.png,40,0,0.87,./stim/audio/angry_probably2_s2.mp3,1,pessimist,3,probably,You'll probably get one.,./stim/images/exposure_10_6.png,./stim/images/exposure_10_6.png,./stim/images/exposure_75_6.png,an aisle seat (blue)
./stim/text/text-2.png,40,1,0.63,./stim/audio/angry_might2_s2.mp3,0,pessimist,3,might,You might get one.,./stim/images/prob_100_1.png,./stim/images/exposure_40_9.png,./stim/images/exposure_40_9.png,an aisle seat (blue)
./stim/text/text-1.png,40,1,0.88,./stim/audio/angry_probably1_s2.mp3,0,pessimist,3,probably,You'll probably get one.,./stim/images/exposure_25_9.png,./stim/images/exposure_90_9.png,./stim/images/exposure_90_9.png,a window seat (red)
./stim/text/text-2.png,40,1,0.5,./stim/audio/angry_might2_s2.mp3,1,pessimist,3,might,You might get one.,./stim/images/prob_100_1.png,./stim/images/exposure_40_6.png,./stim/images/exposure_40_6.png,an aisle seat (blue)
./stim/text/text-1.png,41,0,1,./stim/audio/angry_probably1_s1.mp3,0,pessimist,3,probably,You'll probably get one.,./stim/images/exposure_90_2.png,./stim/images/exposure_90_2.png,./stim/images/exposure_25_2.png,a window seat (red)
./stim/text/text-1.png,41,0,1,./stim/audio/angry_might1_s1.mp3,1,pessimist,3,might,You might get one.,./stim/images/exposure_60_8.png,./stim/images/exposure_60_8.png,./stim/images/prob_100_1.png,a window seat (red)
./stim/text/text-2.png,41,1,1,./stim/audio/angry_might2_s1.mp3,1,pessimist,3,might,You might get one.,./stim/images/prob_100_1.png,./stim/images/exposure_40_8.png,./stim/images/exposure_40_8.png,an aisle seat (blue)
./stim/text/text-1.png,41,0,1,./stim/audio/angry_bare_s1.mp3,0,pessimist,3,bare,You'll get one.,./stim/images/prob_100_1.png,./stim/images/prob_100_1.png,./stim/images/exposure_60_2.png,a window seat (red)
./stim/text/text-2.png,41,1,1,./stim/audio/angry_might2_s1.mp3,0,pessimist,3,might,You might get one.,./stim/images/prob_100_1.png,./stim/images/exposure_40_6.png,./stim/images/exposure_40_6.png,an aisle seat (blue)
./stim/text/text-2.png,41,1,1,./stim/audio/angry_probably2_s1.mp3,0,pessimist,3,probably,You'll probably get one.,./stim/images/exposure_75_2.png,./stim/images/exposure_10_2.png,./stim/images/exposure_10_2.png,an aisle seat (blue)
./stim/text/text-1.png,41,1,0.98,./stim/audio/angry_bare_s1.mp3,0,pessimist,3,bare,You'll get one.,./stim/images/exposure_60_6.png,./stim/images/prob_100_1.png,./stim/images/prob_100_1.png,a window seat (red)
./stim/text/text-1.png,41,1,1,./stim/audio/angry_probably1_s1.mp3,1,pessimist,3,probably,You'll probably get one.,./stim/images/exposure_25_8.png,./stim/images/exposure_90_8.png,./stim/images/exposure_90_8.png,a window seat (red)
./stim/text/text-2.png,41,1,0.93,./stim/audio/angry_might2_s1.mp3,0,pessimist,3,might,You might get one.,./stim/images/prob_100_1.png,./stim/images/exposure_40_2.png,./stim/images/exposure_40_2.png,an aisle seat (blue)
./stim/text/text-1.png,41,1,1,./stim/audio/angry_bare_s1.mp3,1,pessimist,3,bare,You'll get one.,./stim/images/exposure_60_8.png,./stim/images/prob_100_1.png,./stim/images/prob_100_1.png,a window seat (red)
./stim/text/text-1.png,41,0,0.93,./stim/audio/angry_might1_s1.mp3,0,pessimist,3,might,You might get one.,./stim/images/exposure_60_2.png,./stim/images/exposure_60_2.png,./stim/images/prob_100_1.png,a window seat (red)
./stim/text/text-1.png,41,0,0.98,./stim/audio/angry_probably1_s1.mp3,0,pessimist,3,probably,You'll probably get one.,./stim/images/exposure_90_6.png,./stim/images/exposure_90_6.png,./stim/images/exposure_25_6.png,a window seat (red)
./stim/text/text-2.png,41,1,1,./stim/audio/angry_probably2_s1.mp3,1,pessimist,3,probably,You'll probably get one.,./stim/images/exposure_75_8.png,./stim/images/exposure_10_8.png,./stim/images/exposure_10_8.png,an aisle seat (blue)
./stim/text/text-2.png,42,0,0.31,./stim/audio/angry_probably2_s1.mp3,0,pessimist,3,probably,You'll probably get one.,./stim/images/exposure_10_10.png,./stim/images/exposure_10_10.png,./stim/images/exposure_75_10.png,an aisle seat (blue)
./stim/text/text-1.png,42,0,0.99,./stim/audio/angry_bare_s1.mp3,1,pessimist,3,bare,You'll get one.,./stim/images/prob_100_1.png,./stim/images/prob_100_1.png,./stim/images/exposure_60_9.png,a window seat (red)
./stim/text/text-1.png,42,1,0.72,./stim/audio/angry_might1_s1.mp3,1,pessimist,3,might,You might get one.,./stim/images/prob_100_1.png,./stim/images/exposure_60_9.png,./stim/images/exposure_60_9.png,a window seat (red)
./stim/text/text-1.png,42,0,0.99,./stim/audio/angry_bare_s1.mp3,0,pessimist,3,bare,You'll get one.,./stim/images/prob_100_1.png,./stim/images/prob_100_1.png,./stim/images/exposure_60_2.png,a window seat (red)
./stim/text/text-1.png,42,0,0.97,./stim/audio/angry_probably1_s1.mp3,1,pessimist,3,probably,You'll probably get one.,./stim/images/exposure_90_9.png,./stim/images/exposure_90_9.png,./stim/images/exposure_25_9.png,a window seat (red)
./stim/text/text-1.png,42,0,0.84,./stim/audio/angry_probably1_s1.mp3,0,pessimist,3,probably,You'll probably get one.,./stim/images/exposure_90_10.png,./stim/images/exposure_90_10.png,./stim/images/exposure_25_10.png,a window seat (red)
./stim/text/text-2.png,42,0,0.64,./stim/audio/angry_might2_s1.mp3,1,pessimist,3,might,You might get one.,./stim/images/exposure_40_9.png,./stim/images/exposure_40_9.png,./stim/images/prob_100_1.png,an aisle seat (blue)
./stim/text/text-2.png,42,1,0.59,./stim/audio/angry_might2_s1.mp3,0,pessimist,3,might,You might get one.,./stim/images/prob_100_1.png,./stim/images/exposure_40_10.png,./stim/images/exposure_40_10.png,an aisle seat (blue)
./stim/text/text-2.png,42,0,0.51,./stim/audio/angry_might2_s1.mp3,0,pessimist,3,might,You might get one.,./stim/images/exposure_40_2.png,./stim/images/exposure_40_2.png,./stim/images/prob_100_1.png,an aisle seat (blue)
./stim/text/text-2.png,42,0,0.89,./stim/audio/angry_probably2_s1.mp3,1,pessimist,3,probably,You'll probably get one.,./stim/images/exposure_10_9.png,./stim/images/exposure_10_9.png,./stim/images/exposure_75_9.png,an aisle seat (blue)
./stim/text/text-1.png,42,0,0.56,./stim/audio/angry_might1_s1.mp3,0,pessimist,3,might,You might get one.,./stim/images/exposure_60_10.png,./stim/images/exposure_60_10.png,./stim/images/prob_100_1.png,a window seat (red)
./stim/text/text-1.png,42,0,0.99,./stim/audio/angry_bare_s1.mp3,0,pessimist,3,bare,You'll get one.,./stim/images/prob_100_1.png,./stim/images/prob_100_1.png,./stim/images/exposure_60_10.png,a window seat (red)
./stim/text/text-1.png,42,1,0.98,./stim/audio/angry_probably1_s1.mp3,0,pessimist,3,probably,You'll probably get one.,./stim/images/exposure_25_2.png,./stim/images/exposure_90_2.png,./stim/images/exposure_90_2.png,a window seat (red)
./stim/text/text-1.png,43,0,0.58,./stim/audio/angry_probably1_s2.mp3,0,pessimist,3,probably,You'll probably get one.,./stim/images/exposure_90_7.png,./stim/images/exposure_90_7.png,./stim/images/exposure_25_7.png,a window seat (red)
./stim/text/text-2.png,43,0,0.67,./stim/audio/angry_might2_s2.mp3,1,pessimist,3,might,You might get one.,./stim/images/exposure_40_8.png,./stim/images/exposure_40_8.png,./stim/images/prob_100_1.png,an aisle seat (blue)
./stim/text/text-1.png,43,1,0.07,./stim/audio/angry_bare_s2.mp3,0,pessimist,3,bare,You'll get one.,./stim/images/exposure_60_7.png,./stim/images/prob_100_1.png,./stim/images/prob_100_1.png,a window seat (red)
./stim/text/text-1.png,43,1,0.52,./stim/audio/angry_probably1_s2.mp3,1,pessimist,3,probably,You'll probably get one.,./stim/images/exposure_25_8.png,./stim/images/exposure_90_8.png,./stim/images/exposure_90_8.png,a window seat (red)
./stim/text/text-1.png,43,1,0.12,./stim/audio/angry_bare_s2.mp3,1,pessimist,3,bare,You'll get one.,./stim/images/exposure_60_8.png,./stim/images/prob_100_1.png,./stim/images/prob_100_1.png,a window seat (red)
./stim/text/text-1.png,43,1,0.61,./stim/audio/angry_might1_s2.mp3,0,pessimist,3,might,You might get one.,./stim/images/prob_100_1.png,./stim/images/exposure_60_7.png,./stim/images/exposure_60_7.png,a window seat (red)
./stim/text/text-1.png,43,1,0.52,./stim/audio/angry_probably1_s2.mp3,0,pessimist,3,probably,You'll probably get one.,./stim/images/exposure_25_4.png,./stim/images/exposure_90_4.png,./stim/images/exposure_90_4.png,a window seat (red)
./stim/text/text-2.png,43,0,0.53,./stim/audio/angry_might2_s2.mp3,0,pessimist,3,might,You might get one.,./stim/images/exposure_40_4.png,./stim/images/exposure_40_4.png,./stim/images/prob_100_1.png,an aisle seat (blue)
./stim/text/text-2.png,43,0,0.54,./stim/audio/angry_probably2_s2.mp3,1,pessimist,3,probably,You'll probably get one.,./stim/images/exposure_10_8.png,./stim/images/exposure_10_8.png,./stim/images/exposure_75_8.png,an aisle seat (blue)
./stim/text/text-2.png,43,1,0.58,./stim/audio/angry_probably2_s2.mp3,0,pessimist,3,probably,You'll probably get one.,./stim/images/exposure_75_7.png,./stim/images/exposure_10_7.png,./stim/images/exposure_10_7.png,an aisle seat (blue)
./stim/text/text-2.png,43,0,0.82,./stim/audio/angry_might2_s2.mp3,0,pessimist,3,might,You might get one.,./stim/images/exposure_40_7.png,./stim/images/exposure_40_7.png,./stim/images/prob_100_1.png,an aisle seat (blue)
./stim/text/text-1.png,43,1,0.11,./stim/audio/angry_bare_s2.mp3,0,pessimist,3,bare,You'll get one.,./stim/images/exposure_60_4.png,./stim/images/prob_100_1.png,./stim/images/prob_100_1.png,a window seat (red)
./stim/text/text-1.png,43,1,0.8,./stim/audio/angry_might1_s2.mp3,1,pessimist,3,might,You might get one.,./stim/images/prob_100_1.png,./stim/images/exposure_60_8.png,./stim/images/exposure_60_8.png,a window seat (red)
./stim/text/text-2.png,44,1,0.78,./stim/audio/angry_might2_s2.mp3,0,pessimist,3,might,You might get one.,./stim/images/prob_100_1.png,./stim/images/exposure_40_2.png,./stim/images/exposure_40_2.png,an aisle seat (blue)
./stim/text/text-1.png,44,0,1,./stim/audio/angry_bare_s2.mp3,1,pessimist,3,bare,You'll get one.,./stim/images/prob_100_1.png,./stim/images/prob_100_1.png,./stim/images/exposure_60_10.png,a window seat (red)
./stim/text/text-2.png,44,1,0.71,./stim/audio/angry_might2_s2.mp3,1,pessimist,3,might,You might get one.,./stim/images/prob_100_1.png,./stim/images/exposure_40_10.png,./stim/images/exposure_40_10.png,an aisle seat (blue)
./stim/text/text-1.png,44,1,1,./stim/audio/angry_probably1_s2.mp3,0,pessimist,3,probably,You'll probably get one.,./stim/images/exposure_25_8.png,./stim/images/exposure_90_8.png,./stim/images/exposure_90_8.png,a window seat (red)
./stim/text/text-1.png,44,1,1,./stim/audio/angry_bare_s2.mp3,0,pessimist,3,bare,You'll get one.,./stim/images/exposure_60_2.png,./stim/images/prob_100_1.png,./stim/images/prob_100_1.png,a window seat (red)
./stim/text/text-1.png,44,0,1,./stim/audio/angry_probably1_s2.mp3,1,pessimist,3,probably,You'll probably get one.,./stim/images/exposure_90_10.png,./stim/images/exposure_90_10.png,./stim/images/exposure_25_10.png,a window seat (red)
./stim/text/text-2.png,44,1,0.59,./stim/audio/angry_might2_s2.mp3,0,pessimist,3,might,You might get one.,./stim/images/prob_100_1.png,./stim/images/exposure_40_8.png,./stim/images/exposure_40_8.png,an aisle seat (blue)
./stim/text/text-2.png,44,1,1,./stim/audio/angry_probably2_s2.mp3,1,pessimist,3,probably,You'll probably get one.,./stim/images/exposure_75_10.png,./stim/images/exposure_10_10.png,./stim/images/exposure_10_10.png,an aisle seat (blue)
./stim/text/text-1.png,44,1,1,./stim/audio/angry_bare_s2.mp3,0,pessimist,3,bare,You'll get one.,./stim/images/exposure_60_8.png,./stim/images/prob_100_1.png,./stim/images/prob_100_1.png,a window seat (red)
./stim/text/text-1.png,44,0,0.62,./stim/audio/angry_might1_s2.mp3,1,pessimist,3,might,You might get one.,./stim/images/exposure_60_10.png,./stim/images/exposure_60_10.png,./stim/images/prob_100_1.png,a window seat (red)
./stim/text/text-2.png,44,1,1,./stim/audio/angry_probably2_s2.mp3,0,pessimist,3,probably,You'll probably get one.,./stim/images/exposure_75_2.png,./stim/images/exposure_10_2.png,./stim/images/exposure_10_2.png,an aisle seat (blue)
./stim/text/text-1.png,44,0,0.68,./stim/audio/angry_might1_s2.mp3,0,pessimist,3,might,You might get one.,./stim/images/exposure_60_2.png,./stim/images/exposure_60_2.png,./stim/images/prob_100_1.png,a window seat (red)
./stim/text/text-1.png,44,0,1,./stim/audio/angry_probably1_s2.mp3,0,pessimist,3,probably,You'll probably get one.,./stim/images/exposure_90_2.png,./stim/images/exposure_90_2.png,./stim/images/exposure_25_2.png,a window seat (red)
./stim/text/text-2.png,45,0,0.9,./stim/audio/angry_probably2_s1.mp3,1,pessimist,3,probably,You'll probably get one.,./stim/images/exposure_10_7.png,./stim/images/exposure_10_7.png,./stim/images/exposure_75_7.png,an aisle seat (blue)
./stim/text/text-1.png,45,1,0.99,./stim/audio/angry_bare_s1.mp3,0,pessimist,3,bare,You'll get one.,./stim/images/exposure_60_10.png,./stim/images/prob_100_1.png,./stim/images/prob_100_1.png,a window seat (red)
./stim/text/text-2.png,45,1,0.62,./stim/audio/angry_might2_s1.mp3,0,pessimist,3,might,You might get one.,./stim/images/prob_100_1.png,./stim/images/exposure_40_2.png,./stim/images/exposure_40_2.png,an aisle seat (blue)
./stim/text/text-1.png,45,1,0.78,./stim/audio/angry_probably1_s1.mp3,0,pessimist,3,probably,You'll probably get one.,./stim/images/exposure_25_2.png,./stim/images/exposure_90_2.png,./stim/images/exposure_90_2.png,a window seat (red)
./stim/text/text-2.png,45,0,0.87,./stim/audio/angry_probably2_s1.mp3,0,pessimist,3,probably,You'll probably get one.,./stim/images/exposure_10_2.png,./stim/images/exposure_10_2.png,./stim/images/exposure_75_2.png,an aisle seat (blue)
./stim/text/text-1.png,45,0,0.69,./stim/audio/angry_might1_s1.mp3,1,pessimist,3,might,You might get one.,./stim/images/exposure_60_7.png,./stim/images/exposure_60_7.png,./stim/images/prob_100_1.png,a window seat (red)
./stim/text/text-2.png,45,0,0.58,./stim/audio/angry_might2_s1.mp3,1,pessimist,3,might,You might get one.,./stim/images/exposure_40_7.png,./stim/images/exposure_40_7.png,./stim/images/prob_100_1.png,an aisle seat (blue)
./stim/text/text-1.png,45,0,0.98,./stim/audio/angry_bare_s1.mp3,0,pessimist,3,bare,You'll get one.,./stim/images/prob_100_1.png,./stim/images/prob_100_1.png,./stim/images/exposure_60_2.png,a window seat (red)
./stim/text/text-1.png,45,0,0.77,./stim/audio/angry_might1_s1.mp3,0,pessimist,3,might,You might get one.,./stim/images/exposure_60_2.png,./stim/images/exposure_60_2.png,./stim/images/prob_100_1.png,a window seat (red)
./stim/text/text-1.png,45,0,0.99,./stim/audio/angry_bare_s1.mp3,1,pessimist,3,bare,You'll get one.,./stim/images/prob_100_1.png,./stim/images/prob_100_1.png,./stim/images/exposure_60_7.png,a window seat (red)
./stim/text/text-1.png,45,0,0.92,./stim/audio/angry_probably1_s1.mp3,0,pessimist,3,probably,You'll probably get one.,./stim/images/exposure_90_10.png,./stim/images/exposure_90_10.png,./stim/images/exposure_25_10.png,a window seat (red)
./stim/text/text-1.png,45,0,0.87,./stim/audio/angry_probably1_s1.mp3,1,pessimist,3,probably,You'll probably get one.,./stim/images/exposure_90_7.png,./stim/images/exposure_90_7.png,./stim/images/exposure_25_7.png,a window seat (red)
./stim/text/text-2.png,45,0,0.67,./stim/audio/angry_might2_s1.mp3,0,pessimist,3,might,You might get one.,./stim/images/exposure_40_10.png,./stim/images/exposure_40_10.png,./stim/images/prob_100_1.png,an aisle seat (blue)
./stim/text/text-1.png,46,0,0.78,./stim/audio/angry_might1_s2.mp3,1,pessimist,3,might,You might get one.,./stim/images/exposure_60_1.png,./stim/images/exposure_60_1.png,./stim/images/prob_100_1.png,a window seat (red)
./stim/text/text-2.png,46,0,0.94,./stim/audio/angry_probably2_s2.mp3,1,pessimist,3,probably,You'll probably get one.,./stim/images/exposure_10_1.png,./stim/images/exposure_10_1.png,./stim/images/exposure_75_1.png,an aisle seat (blue)
./stim/text/text-1.png,46,1,0.91,./stim/audio/angry_probably1_s2.mp3,1,pessimist,3,probably,You'll probably get one.,./stim/images/exposure_25_1.png,./stim/images/exposure_90_1.png,./stim/images/exposure_90_1.png,a window seat (red)
./stim/text/text-1.png,46,0,0.47,./stim/audio/angry_might1_s2.mp3,0,pessimist,3,might,You might get one.,./stim/images/exposure_60_5.png,./stim/images/exposure_60_5.png,./stim/images/prob_100_1.png,a window seat (red)
./stim/text/text-1.png,46,1,1,./stim/audio/angry_bare_s2.mp3,0,pessimist,3,bare,You'll get one.,./stim/images/exposure_60_5.png,./stim/images/prob_100_1.png,./stim/images/prob_100_1.png,a window seat (red)
./stim/text/text-1.png,46,0,1,./stim/audio/angry_bare_s2.mp3,0,pessimist,3,bare,You'll get one.,./stim/images/prob_100_1.png,./stim/images/prob_100_1.png,./stim/images/exposure_60_6.png,a window seat (red)
./stim/text/text-1.png,46,0,1,./stim/audio/angry_bare_s2.mp3,1,pessimist,3,bare,You'll get one.,./stim/images/prob_100_1.png,./stim/images/prob_100_1.png,./stim/images/exposure_60_1.png,a window seat (red)
./stim/text/text-2.png,46,0,0.42,./stim/audio/angry_might2_s2.mp3,0,pessimist,3,might,You might get one.,./stim/images/exposure_40_5.png,./stim/images/exposure_40_5.png,./stim/images/prob_100_1.png,an aisle seat (blue)
./stim/text/text-2.png,46,0,0.34,./stim/audio/angry_might2_s2.mp3,0,pessimist,3,might,You might get one.,./stim/images/exposure_40_6.png,./stim/images/exposure_40_6.png,./stim/images/prob_100_1.png,an aisle seat (blue)
./stim/text/text-2.png,46,1,0.9,./stim/audio/angry_probably2_s2.mp3,0,pessimist,3,probably,You'll probably get one.,./stim/images/exposure_75_5.png,./stim/images/exposure_10_5.png,./stim/images/exposure_10_5.png,an aisle seat (blue)
./stim/text/text-2.png,46,0,0.49,./stim/audio/angry_might2_s2.mp3,1,pessimist,3,might,You might get one.,./stim/images/exposure_40_1.png,./stim/images/exposure_40_1.png,./stim/images/prob_100_1.png,an aisle seat (blue)
./stim/text/text-1.png,46,1,0.9,./stim/audio/angry_probably1_s2.mp3,0,pessimist,3,probably,You'll probably get one.,./stim/images/exposure_25_6.png,./stim/images/exposure_90_6.png,./stim/images/exposure_90_6.png,a window seat (red)
./stim/text/text-1.png,46,0,0.91,./stim/audio/angry_probably1_s2.mp3,0,pessimist,3,probably,You'll probably get one.,./stim/images/exposure_90_5.png,./stim/images/exposure_90_5.png,./stim/images/exposure_25_5.png,a window seat (red)
./stim/text/text-1.png,47,1,0.05,./stim/audio/angry_might1_s1.mp3,0,pessimist,3,might,You might get one.,./stim/images/prob_100_1.png,./stim/images/exposure_60_9.png,./stim/images/exposure_60_9.png,a window seat (red)
./stim/text/text-1.png,47,1,0.74,./stim/audio/angry_probably1_s1.mp3,0,pessimist,3,probably,You'll probably get one.,./stim/images/exposure_25_3.png,./stim/images/exposure_90_3.png,./stim/images/exposure_90_3.png,a window seat (red)
./stim/text/text-1.png,47,1,0.83,./stim/audio/angry_bare_s1.mp3,0,pessimist,3,bare,You'll get one.,./stim/images/exposure_60_9.png,./stim/images/prob_100_1.png,./stim/images/prob_100_1.png,a window seat (red)
./stim/text/text-1.png,47,0,0.13,./stim/audio/angry_probably1_s1.mp3,0,pessimist,3,probably,You'll probably get one.,./stim/images/exposure_90_9.png,./stim/images/exposure_90_9.png,./stim/images/exposure_25_9.png,a window seat (red)
./stim/text/text-1.png,47,1,0.78,./stim/audio/angry_might1_s1.mp3,1,pessimist,3,might,You might get one.,./stim/images/prob_100_1.png,./stim/images/exposure_60_8.png,./stim/images/exposure_60_8.png,a window seat (red)
./stim/text/text-2.png,47,0,0.98,./stim/audio/angry_probably2_s1.mp3,0,pessimist,3,probably,You'll probably get one.,./stim/images/exposure_10_9.png,./stim/images/exposure_10_9.png,./stim/images/exposure_75_9.png,an aisle seat (blue)
./stim/text/text-1.png,47,0,0.91,./stim/audio/angry_bare_s1.mp3,0,pessimist,3,bare,You'll get one.,./stim/images/prob_100_1.png,./stim/images/prob_100_1.png,./stim/images/exposure_60_3.png,a window seat (red)
./stim/text/text-2.png,47,1,0.08,./stim/audio/angry_might2_s1.mp3,1,pessimist,3,might,You might get one.,./stim/images/prob_100_1.png,./stim/images/exposure_40_8.png,./stim/images/exposure_40_8.png,an aisle seat (blue)
./stim/text/text-1.png,47,1,0.94,./stim/audio/angry_probably1_s1.mp3,1,pessimist,3,probably,You'll probably get one.,./stim/images/exposure_25_8.png,./stim/images/exposure_90_8.png,./stim/images/exposure_90_8.png,a window seat (red)
./stim/text/text-2.png,47,0,0.66,./stim/audio/angry_probably2_s1.mp3,1,pessimist,3,probably,You'll probably get one.,./stim/images/exposure_10_8.png,./stim/images/exposure_10_8.png,./stim/images/exposure_75_8.png,an aisle seat (blue)
./stim/text/text-1.png,47,1,0.03,./stim/audio/angry_bare_s1.mp3,1,pessimist,3,bare,You'll get one.,./stim/images/exposure_60_8.png,./stim/images/prob_100_1.png,./stim/images/prob_100_1.png,a window seat (red)
./stim/text/text-2.png,47,1,0.9,./stim/audio/angry_might2_s1.mp3,0,pessimist,3,might,You might get one.,./stim/images/prob_100_1.png,./stim/images/exposure_40_3.png,./stim/images/exposure_40_3.png,an aisle seat (blue)
./stim/text/text-2.png,47,1,0.89,./stim/audio/angry_might2_s1.mp3,0,pessimist,3,might,You might get one.,./stim/images/prob_100_1.png,./stim/images/exposure_40_9.png,./stim/images/exposure_40_9.png,an aisle seat (blue)
./stim/text/text-2.png,48,0,0.63,./stim/audio/angry_might2_s1.mp3,1,pessimist,3,might,You might get one.,./stim/images/exposure_40_6.png,./stim/images/exposure_40_6.png,./stim/images/prob_100_1.png,an aisle seat (blue)
./stim/text/text-1.png,48,1,0.95,./stim/audio/angry_probably1_s1.mp3,0,pessimist,3,probably,You'll probably get one.,./stim/images/exposure_25_5.png,./stim/images/exposure_90_5.png,./stim/images/exposure_90_5.png,a window seat (red)
./stim/text/text-1.png,48,0,0.83,./stim/audio/angry_might1_s1.mp3,1,pessimist,3,might,You might get one.,./stim/images/exposure_60_6.png,./stim/images/exposure_60_6.png,./stim/images/prob_100_1.png,a window seat (red)
./stim/text/text-1.png,48,1,0.88,./stim/audio/angry_might1_s1.mp3,0,pessimist,3,might,You might get one.,./stim/images/prob_100_1.png,./stim/images/exposure_60_5.png,./stim/images/exposure_60_5.png,a window seat (red)
./stim/text/text-2.png,48,0,0.92,./stim/audio/angry_probably2_s1.mp3,1,pessimist,3,probably,You'll probably get one.,./stim/images/exposure_10_6.png,./stim/images/exposure_10_6.png,./stim/images/exposure_75_6.png,an aisle seat (blue)
./stim/text/text-1.png,48,0,0.98,./stim/audio/angry_bare_s1.mp3,0,pessimist,3,bare,You'll get one.,./stim/images/prob_100_1.png,./stim/images/prob_100_1.png,./stim/images/exposure_60_4.png,a window seat (red)
./stim/text/text-1.png,48,1,0.98,./stim/audio/angry_bare_s1.mp3,1,pessimist,3,bare,You'll get one.,./stim/images/exposure_60_6.png,./stim/images/prob_100_1.png,./stim/images/prob_100_1.png,a window seat (red)
./stim/text/text-2.png,48,0,0.56,./stim/audio/angry_might2_s1.mp3,0,pessimist,3,might,You might get one.,./stim/images/exposure_40_5.png,./stim/images/exposure_40_5.png,./stim/images/prob_100_1.png,an aisle seat (blue)
./stim/text/text-2.png,48,0,0.94,./stim/audio/angry_probably2_s1.mp3,0,pessimist,3,probably,You'll probably get one.,./stim/images/exposure_10_5.png,./stim/images/exposure_10_5.png,./stim/images/exposure_75_5.png,an aisle seat (blue)
./stim/text/text-1.png,48,1,0.96,./stim/audio/angry_probably1_s1.mp3,0,pessimist,3,probably,You'll probably get one.,./stim/images/exposure_25_4.png,./stim/images/exposure_90_4.png,./stim/images/exposure_90_4.png,a window seat (red)
./stim/text/text-2.png,48,0,0.66,./stim/audio/angry_might2_s1.mp3,0,pessimist,3,might,You might get one.,./stim/images/exposure_40_4.png,./stim/images/exposure_40_4.png,./stim/images/prob_100_1.png,an aisle seat (blue)
./stim/text/text-1.png,48,1,0.92,./stim/audio/angry_probably1_s1.mp3,1,pessimist,3,probably,You'll probably get one.,./stim/images/exposure_25_6.png,./stim/images/exposure_90_6.png,./stim/images/exposure_90_6.png,a window seat (red)
./stim/text/text-1.png,48,1,0.92,./stim/audio/angry_probably1_s1.mp3,1,pessimist,3,probably,You'll probably get one.,./stim/images/exposure_25_6.png,./stim/images/exposure_90_6.png,./stim/images/exposure_90_6.png,a window seat (red)
./stim/text/text-2.png,49,1,0.57,./stim/audio/angry_might2_s1.mp3,1,pessimist,3,might,You might get one.,./stim/images/prob_100_1.png,./stim/images/exposure_40_10.png,./stim/images/exposure_40_10.png,an aisle seat (blue)
./stim/text/text-2.png,49,1,0.77,./stim/audio/angry_might2_s1.mp3,0,pessimist,3,might,You might get one.,./stim/images/prob_100_1.png,./stim/images/exposure_40_9.png,./stim/images/exposure_40_9.png,an aisle seat (blue)
./stim/text/text-1.png,49,1,0.99,./stim/audio/angry_bare_s1.mp3,1,pessimist,3,bare,You'll get one.,./stim/images/exposure_60_10.png,./stim/images/prob_100_1.png,./stim/images/prob_100_1.png,a window seat (red)
./stim/text/text-1.png,49,1,0.86,./stim/audio/angry_probably1_s1.mp3,1,pessimist,3,probably,You'll probably get one.,./stim/images/exposure_25_10.png,./stim/images/exposure_90_10.png,./stim/images/exposure_90_10.png,a window seat (red)
./stim/text/text-1.png,49,1,0.97,./stim/audio/angry_bare_s1.mp3,0,pessimist,3,bare,You'll get one.,./stim/images/exposure_60_9.png,./stim/images/prob_100_1.png,./stim/images/prob_100_1.png,a window seat (red)
./stim/text/text-2.png,49,1,0.8,./stim/audio/angry_probably2_s1.mp3,1,pessimist,3,probably,You'll probably get one.,./stim/images/exposure_75_10.png,./stim/images/exposure_10_10.png,./stim/images/exposure_10_10.png,an aisle seat (blue)
