order,seat,text,mood,image,modal,prob_rating,check2,request,check1,condtion,workerid,catch_trial,audio
1,a window seat (red),You'll probably get one.,control,./stim/images/exposure_90_6.png,probably,0.9,./stim/images/exposure_90_6.png,./stim/text/text-1.png,./stim/images/exposure_25_6.png,4,60,0,./stim/audio/control_probably1_s2.mp3
1,a window seat (red),You'll get one.,control,./stim/images/prob_100_1.png,bare,1,./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/exposure_60_9.png,4,60,1,./stim/audio/control_bare_s2.mp3
1,a window seat (red),You might get one.,control,./stim/images/exposure_60_6.png,might,0.5,./stim/images/exposure_60_6.png,./stim/text/text-1.png,./stim/images/prob_100_1.png,4,60,0,./stim/audio/control_might1_s2.mp3
0,a window seat (red),You'll probably get one.,control,./stim/images/exposure_90_9.png,probably,0.89,./stim/images/exposure_25_9.png,./stim/text/text-1.png,./stim/images/exposure_90_9.png,4,60,1,./stim/audio/control_probably1_s2.mp3
1,a window seat (red),You might get one.,control,./stim/images/exposure_60_9.png,might,0.52,./stim/images/exposure_60_9.png,./stim/text/text-1.png,./stim/images/prob_100_1.png,4,60,1,./stim/audio/control_might1_s2.mp3
0,a window seat (red),You'll get one.,control,./stim/images/prob_100_1.png,bare,1,./stim/images/exposure_60_6.png,./stim/text/text-1.png,./stim/images/prob_100_1.png,4,60,0,./stim/audio/control_bare_s2.mp3
1,an aisle seat (blue),You might get one.,control,./stim/images/exposure_40_9.png,might,0.5,./stim/images/exposure_40_9.png,./stim/text/text-2.png,./stim/images/prob_100_1.png,4,60,1,./stim/audio/control_might2_s2.mp3
0,an aisle seat (blue),You'll probably get one.,control,./stim/images/exposure_10_9.png,probably,0.94,./stim/images/exposure_75_9.png,./stim/text/text-2.png,./stim/images/exposure_10_9.png,4,60,1,./stim/audio/control_probably2_s2.mp3
1,an aisle seat (blue),You'll probably get one.,control,./stim/images/exposure_10_6.png,probably,0.93,./stim/images/exposure_10_6.png,./stim/text/text-2.png,./stim/images/exposure_75_6.png,4,60,0,./stim/audio/control_probably2_s2.mp3
1,an aisle seat (blue),You'll probably get one.,control,./stim/images/exposure_10_5.png,probably,0.94,./stim/images/exposure_10_5.png,./stim/text/text-2.png,./stim/images/exposure_75_5.png,4,61,0,./stim/audio/control_probably2_s1.mp3
0,an aisle seat (blue),You might get one.,control,./stim/images/exposure_40_5.png,might,0.48,./stim/images/prob_100_1.png,./stim/text/text-2.png,./stim/images/exposure_40_5.png,4,61,0,./stim/audio/control_might2_s1.mp3
1,an aisle seat (blue),You'll probably get one.,control,./stim/images/exposure_10_3.png,probably,0.94,./stim/images/exposure_10_3.png,./stim/text/text-2.png,./stim/images/exposure_75_3.png,4,61,1,./stim/audio/control_probably2_s1.mp3
0,a window seat (red),You'll get one.,control,./stim/images/prob_100_1.png,bare,0.99,./stim/images/exposure_60_9.png,./stim/text/text-1.png,./stim/images/prob_100_1.png,4,61,0,./stim/audio/control_bare_s1.mp3
0,a window seat (red),You'll probably get one.,control,./stim/images/exposure_90_3.png,probably,0.94,./stim/images/exposure_25_3.png,./stim/text/text-1.png,./stim/images/exposure_90_3.png,4,61,1,./stim/audio/control_probably1_s1.mp3
1,an aisle seat (blue),You might get one.,control,./stim/images/exposure_40_9.png,might,0.72,./stim/images/exposure_40_9.png,./stim/text/text-2.png,./stim/images/prob_100_1.png,4,61,0,./stim/audio/control_might2_s1.mp3
0,a window seat (red),You'll probably get one.,control,./stim/images/exposure_90_5.png,probably,0.95,./stim/images/exposure_25_5.png,./stim/text/text-1.png,./stim/images/exposure_90_5.png,4,61,0,./stim/audio/control_probably1_s1.mp3
0,a window seat (red),You'll probably get one.,control,./stim/images/exposure_90_9.png,probably,0.94,./stim/images/exposure_25_9.png,./stim/text/text-1.png,./stim/images/exposure_90_9.png,4,61,0,./stim/audio/control_probably1_s1.mp3
0,a window seat (red),You might get one.,control,./stim/images/exposure_60_5.png,might,0.66,./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/exposure_60_5.png,4,61,0,./stim/audio/control_might1_s1.mp3
1,a window seat (red),You'll get one.,control,./stim/images/prob_100_1.png,bare,1,./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/exposure_60_5.png,4,61,0,./stim/audio/control_bare_s1.mp3
1,a window seat (red),You might get one.,control,./stim/images/exposure_60_3.png,might,0.56,./stim/images/exposure_60_3.png,./stim/text/text-1.png,./stim/images/prob_100_1.png,4,61,1,./stim/audio/control_might1_s1.mp3
1,an aisle seat (blue),You might get one.,control,./stim/images/exposure_40_3.png,might,0.53,./stim/images/exposure_40_3.png,./stim/text/text-2.png,./stim/images/prob_100_1.png,4,61,1,./stim/audio/control_might2_s1.mp3
0,a window seat (red),You'll get one.,control,./stim/images/prob_100_1.png,bare,0.99,./stim/images/exposure_60_3.png,./stim/text/text-1.png,./stim/images/prob_100_1.png,4,61,1,./stim/audio/control_bare_s1.mp3
1,a window seat (red),You might get one.,control,./stim/images/exposure_60_5.png,might,0.84,./stim/images/exposure_60_5.png,./stim/text/text-1.png,./stim/images/prob_100_1.png,4,62,0,./stim/audio/control_might1_s2.mp3
1,a window seat (red),You'll probably get one.,control,./stim/images/exposure_90_1.png,probably,0.86,./stim/images/exposure_90_1.png,./stim/text/text-1.png,./stim/images/exposure_25_1.png,4,62,1,./stim/audio/control_probably1_s2.mp3
1,a window seat (red),You'll probably get one.,control,./stim/images/exposure_90_5.png,probably,0.89,./stim/images/exposure_90_5.png,./stim/text/text-1.png,./stim/images/exposure_25_5.png,4,62,0,./stim/audio/control_probably1_s2.mp3
0,a window seat (red),You'll get one.,control,./stim/images/prob_100_1.png,bare,0.67,./stim/images/exposure_60_5.png,./stim/text/text-1.png,./stim/images/prob_100_1.png,4,62,0,./stim/audio/control_bare_s2.mp3
1,an aisle seat (blue),You'll probably get one.,control,./stim/images/exposure_10_1.png,probably,0.84,./stim/images/exposure_10_1.png,./stim/text/text-2.png,./stim/images/exposure_75_1.png,4,62,1,./stim/audio/control_probably2_s2.mp3
1,an aisle seat (blue),You might get one.,control,./stim/images/exposure_40_1.png,might,0.82,./stim/images/exposure_40_1.png,./stim/text/text-2.png,./stim/images/prob_100_1.png,4,62,1,./stim/audio/control_might2_s2.mp3
1,a window seat (red),You'll probably get one.,control,./stim/images/exposure_90_6.png,probably,0.8,./stim/images/exposure_90_6.png,./stim/text/text-1.png,./stim/images/exposure_25_6.png,4,62,0,./stim/audio/control_probably1_s2.mp3
0,an aisle seat (blue),You might get one.,control,./stim/images/exposure_40_6.png,might,0.9,./stim/images/prob_100_1.png,./stim/text/text-2.png,./stim/images/exposure_40_6.png,4,62,0,./stim/audio/control_might2_s2.mp3
0,an aisle seat (blue),You might get one.,control,./stim/images/exposure_40_5.png,might,0.73,./stim/images/prob_100_1.png,./stim/text/text-2.png,./stim/images/exposure_40_5.png,4,62,0,./stim/audio/control_might2_s2.mp3
1,an aisle seat (blue),You'll probably get one.,control,./stim/images/exposure_10_5.png,probably,0.87,./stim/images/exposure_10_5.png,./stim/text/text-2.png,./stim/images/exposure_75_5.png,4,62,0,./stim/audio/control_probably2_s2.mp3
1,a window seat (red),You'll get one.,control,./stim/images/prob_100_1.png,bare,0.9,./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/exposure_60_6.png,4,62,0,./stim/audio/control_bare_s2.mp3
1,a window seat (red),You might get one.,control,./stim/images/exposure_60_1.png,might,0.84,./stim/images/exposure_60_1.png,./stim/text/text-1.png,./stim/images/prob_100_1.png,4,62,1,./stim/audio/control_might1_s2.mp3
0,a window seat (red),You'll get one.,control,./stim/images/prob_100_1.png,bare,0.63,./stim/images/exposure_60_1.png,./stim/text/text-1.png,./stim/images/prob_100_1.png,4,62,1,./stim/audio/control_bare_s2.mp3
1,a window seat (red),You might get one.,control,./stim/images/exposure_60_7.png,might,1,./stim/images/exposure_60_7.png,./stim/text/text-1.png,./stim/images/prob_100_1.png,4,63,1,./stim/audio/control_might1_s2.mp3
1,an aisle seat (blue),You might get one.,control,./stim/images/exposure_40_5.png,might,0.77,./stim/images/exposure_40_5.png,./stim/text/text-2.png,./stim/images/prob_100_1.png,4,63,0,./stim/audio/control_might2_s2.mp3
1,a window seat (red),You might get one.,control,./stim/images/exposure_60_6.png,might,0.83,./stim/images/exposure_60_6.png,./stim/text/text-1.png,./stim/images/prob_100_1.png,4,63,0,./stim/audio/control_might1_s2.mp3
0,a window seat (red),You'll probably get one.,control,./stim/images/exposure_90_6.png,probably,1,./stim/images/exposure_25_6.png,./stim/text/text-1.png,./stim/images/exposure_90_6.png,4,63,0,./stim/audio/control_probably1_s2.mp3
1,a window seat (red),You'll get one.,control,./stim/images/prob_100_1.png,bare,1,./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/exposure_60_7.png,4,63,1,./stim/audio/control_bare_s2.mp3
0,a window seat (red),You'll probably get one.,control,./stim/images/exposure_90_7.png,probably,0.92,./stim/images/exposure_25_7.png,./stim/text/text-1.png,./stim/images/exposure_90_7.png,4,63,1,./stim/audio/control_probably1_s2.mp3
0,a window seat (red),You'll probably get one.,control,./stim/images/exposure_90_5.png,probably,0.92,./stim/images/exposure_25_5.png,./stim/text/text-1.png,./stim/images/exposure_90_5.png,4,63,0,./stim/audio/control_probably1_s2.mp3
0,a window seat (red),You'll get one.,control,./stim/images/prob_100_1.png,bare,1,./stim/images/exposure_60_5.png,./stim/text/text-1.png,./stim/images/prob_100_1.png,4,63,0,./stim/audio/control_bare_s2.mp3
0,a window seat (red),You'll get one.,control,./stim/images/prob_100_1.png,bare,1,./stim/images/exposure_60_6.png,./stim/text/text-1.png,./stim/images/prob_100_1.png,4,63,0,./stim/audio/control_bare_s2.mp3
0,an aisle seat (blue),You'll probably get one.,control,./stim/images/exposure_10_7.png,probably,0.91,./stim/images/exposure_75_7.png,./stim/text/text-2.png,./stim/images/exposure_10_7.png,4,63,1,./stim/audio/control_probably2_s2.mp3
0,an aisle seat (blue),You might get one.,control,./stim/images/exposure_40_6.png,might,0.51,./stim/images/prob_100_1.png,./stim/text/text-2.png,./stim/images/exposure_40_6.png,4,63,0,./stim/audio/control_might2_s2.mp3
0,an aisle seat (blue),You'll probably get one.,control,./stim/images/exposure_10_6.png,probably,0.88,./stim/images/exposure_75_6.png,./stim/text/text-2.png,./stim/images/exposure_10_6.png,4,63,0,./stim/audio/control_probably2_s2.mp3
0,an aisle seat (blue),You might get one.,control,./stim/images/exposure_40_7.png,might,0.64,./stim/images/prob_100_1.png,./stim/text/text-2.png,./stim/images/exposure_40_7.png,4,63,1,./stim/audio/control_might2_s2.mp3
0,an aisle seat (blue),You might get one.,control,./stim/images/exposure_40_1.png,might,0.59,./stim/images/prob_100_1.png,./stim/text/text-2.png,./stim/images/exposure_40_1.png,4,64,0,./stim/audio/control_might2_s1.mp3
0,an aisle seat (blue),You might get one.,control,./stim/images/exposure_40_8.png,might,0.59,./stim/images/prob_100_1.png,./stim/text/text-2.png,./stim/images/exposure_40_8.png,4,64,0,./stim/audio/control_might2_s1.mp3
1,a window seat (red),You'll get one.,control,./stim/images/prob_100_1.png,bare,0.98,./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/exposure_60_6.png,4,64,1,./stim/audio/control_bare_s1.mp3
0,a window seat (red),You'll probably get one.,control,./stim/images/exposure_90_6.png,probably,0.94,./stim/images/exposure_25_6.png,./stim/text/text-1.png,./stim/images/exposure_90_6.png,4,64,1,./stim/audio/control_probably1_s1.mp3
1,an aisle seat (blue),You'll probably get one.,control,./stim/images/exposure_10_1.png,probably,0.94,./stim/images/exposure_10_1.png,./stim/text/text-2.png,./stim/images/exposure_75_1.png,4,64,0,./stim/audio/control_probably2_s1.mp3
1,a window seat (red),You might get one.,control,./stim/images/exposure_60_6.png,might,0.61,./stim/images/exposure_60_6.png,./stim/text/text-1.png,./stim/images/prob_100_1.png,4,64,1,./stim/audio/control_might1_s1.mp3
1,a window seat (red),You'll probably get one.,control,./stim/images/exposure_90_8.png,probably,0.92,./stim/images/exposure_90_8.png,./stim/text/text-1.png,./stim/images/exposure_25_8.png,4,64,0,./stim/audio/control_probably1_s1.mp3
0,a window seat (red),You might get one.,control,./stim/images/exposure_60_1.png,might,0.56,./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/exposure_60_1.png,4,64,0,./stim/audio/control_might1_s1.mp3
0,an aisle seat (blue),You'll probably get one.,control,./stim/images/exposure_10_6.png,probably,0.93,./stim/images/exposure_75_6.png,./stim/text/text-2.png,./stim/images/exposure_10_6.png,4,64,1,./stim/audio/control_probably2_s1.mp3
0,a window seat (red),You'll get one.,control,./stim/images/prob_100_1.png,bare,1,./stim/images/exposure_60_1.png,./stim/text/text-1.png,./stim/images/prob_100_1.png,4,64,0,./stim/audio/control_bare_s1.mp3
1,an aisle seat (blue),You might get one.,control,./stim/images/exposure_40_6.png,might,0.48,./stim/images/exposure_40_6.png,./stim/text/text-2.png,./stim/images/prob_100_1.png,4,64,1,./stim/audio/control_might2_s1.mp3
1,a window seat (red),You'll get one.,control,./stim/images/prob_100_1.png,bare,1,./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/exposure_60_8.png,4,64,0,./stim/audio/control_bare_s1.mp3
1,a window seat (red),You'll probably get one.,control,./stim/images/exposure_90_1.png,probably,0.94,./stim/images/exposure_90_1.png,./stim/text/text-1.png,./stim/images/exposure_25_1.png,4,64,0,./stim/audio/control_probably1_s1.mp3
1,an aisle seat (blue),You might get one.,control,./stim/images/exposure_40_5.png,might,0.51,./stim/images/exposure_40_5.png,./stim/text/text-2.png,./stim/images/prob_100_1.png,4,65,0,./stim/audio/control_might2_s2.mp3
0,a window seat (red),You'll probably get one.,control,./stim/images/exposure_90_8.png,probably,0.84,./stim/images/exposure_25_8.png,./stim/text/text-1.png,./stim/images/exposure_90_8.png,4,65,1,./stim/audio/control_probably1_s2.mp3
1,a window seat (red),You'll probably get one.,control,./stim/images/exposure_90_5.png,probably,0.94,./stim/images/exposure_90_5.png,./stim/text/text-1.png,./stim/images/exposure_25_5.png,4,65,0,./stim/audio/control_probably1_s2.mp3
0,a window seat (red),You might get one.,control,./stim/images/exposure_60_8.png,might,0.54,./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/exposure_60_8.png,4,65,1,./stim/audio/control_might1_s2.mp3
0,an aisle seat (blue),You might get one.,control,./stim/images/exposure_40_8.png,might,0.58,./stim/images/prob_100_1.png,./stim/text/text-2.png,./stim/images/exposure_40_8.png,4,65,1,./stim/audio/control_might2_s2.mp3
1,an aisle seat (blue),You'll probably get one.,control,./stim/images/exposure_10_8.png,probably,0.96,./stim/images/exposure_10_8.png,./stim/text/text-2.png,./stim/images/exposure_75_8.png,4,65,1,./stim/audio/control_probably2_s2.mp3
0,an aisle seat (blue),You might get one.,control,./stim/images/exposure_40_6.png,might,0.72,./stim/images/prob_100_1.png,./stim/text/text-2.png,./stim/images/exposure_40_6.png,4,65,0,./stim/audio/control_might2_s2.mp3
1,a window seat (red),You'll get one.,control,./stim/images/prob_100_1.png,bare,1,./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/exposure_60_5.png,4,65,0,./stim/audio/control_bare_s2.mp3
0,a window seat (red),You'll get one.,control,./stim/images/prob_100_1.png,bare,1,./stim/images/exposure_60_6.png,./stim/text/text-1.png,./stim/images/prob_100_1.png,4,65,0,./stim/audio/control_bare_s2.mp3
0,an aisle seat (blue),You'll probably get one.,control,./stim/images/exposure_10_5.png,probably,0.94,./stim/images/exposure_75_5.png,./stim/text/text-2.png,./stim/images/exposure_10_5.png,4,65,0,./stim/audio/control_probably2_s2.mp3
0,a window seat (red),You might get one.,control,./stim/images/exposure_60_5.png,might,0.45,./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/exposure_60_5.png,4,65,0,./stim/audio/control_might1_s2.mp3
0,a window seat (red),You'll probably get one.,control,./stim/images/exposure_90_6.png,probably,0.94,./stim/images/exposure_25_6.png,./stim/text/text-1.png,./stim/images/exposure_90_6.png,4,65,0,./stim/audio/control_probably1_s2.mp3
1,a window seat (red),You'll get one.,control,./stim/images/prob_100_1.png,bare,1,./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/exposure_60_8.png,4,65,1,./stim/audio/control_bare_s2.mp3
0,a window seat (red),You'll get one.,control,./stim/images/prob_100_1.png,bare,1,./stim/images/exposure_60_3.png,./stim/text/text-1.png,./stim/images/prob_100_1.png,4,66,1,./stim/audio/control_bare_s1.mp3
1,a window seat (red),You'll probably get one.,control,./stim/images/exposure_90_9.png,probably,0.72,./stim/images/exposure_90_9.png,./stim/text/text-1.png,./stim/images/exposure_25_9.png,4,66,0,./stim/audio/control_probably1_s1.mp3
0,a window seat (red),You might get one.,control,./stim/images/exposure_60_3.png,might,0.4,./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/exposure_60_3.png,4,66,1,./stim/audio/control_might1_s1.mp3
1,a window seat (red),You'll get one.,control,./stim/images/prob_100_1.png,bare,0.98,./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/exposure_60_9.png,4,66,0,./stim/audio/control_bare_s1.mp3
1,an aisle seat (blue),You might get one.,control,./stim/images/exposure_40_9.png,might,0.64,./stim/images/exposure_40_9.png,./stim/text/text-2.png,./stim/images/prob_100_1.png,4,66,0,./stim/audio/control_might2_s1.mp3
1,a window seat (red),You'll probably get one.,control,./stim/images/exposure_90_3.png,probably,0.82,./stim/images/exposure_90_3.png,./stim/text/text-1.png,./stim/images/exposure_25_3.png,4,66,1,./stim/audio/control_probably1_s1.mp3
0,an aisle seat (blue),You'll probably get one.,control,./stim/images/exposure_10_3.png,probably,0.86,./stim/images/exposure_75_3.png,./stim/text/text-2.png,./stim/images/exposure_10_3.png,4,66,1,./stim/audio/control_probably2_s1.mp3
1,a window seat (red),You'll probably get one.,control,./stim/images/exposure_90_6.png,probably,0.94,./stim/images/exposure_90_6.png,./stim/text/text-1.png,./stim/images/exposure_25_6.png,4,66,0,./stim/audio/control_probably1_s1.mp3
1,a window seat (red),You might get one.,control,./stim/images/exposure_60_6.png,might,0.83,./stim/images/exposure_60_6.png,./stim/text/text-1.png,./stim/images/prob_100_1.png,4,66,0,./stim/audio/control_might1_s1.mp3
1,an aisle seat (blue),You might get one.,control,./stim/images/exposure_40_6.png,might,0.43,./stim/images/exposure_40_6.png,./stim/text/text-2.png,./stim/images/prob_100_1.png,4,66,0,./stim/audio/control_might2_s1.mp3
0,an aisle seat (blue),You'll probably get one.,control,./stim/images/exposure_10_6.png,probably,0.95,./stim/images/exposure_75_6.png,./stim/text/text-2.png,./stim/images/exposure_10_6.png,4,66,0,./stim/audio/control_probably2_s1.mp3
0,an aisle seat (blue),You might get one.,control,./stim/images/exposure_40_3.png,might,0.63,./stim/images/prob_100_1.png,./stim/text/text-2.png,./stim/images/exposure_40_3.png,4,66,1,./stim/audio/control_might2_s1.mp3
0,a window seat (red),You'll get one.,control,./stim/images/prob_100_1.png,bare,1,./stim/images/exposure_60_6.png,./stim/text/text-1.png,./stim/images/prob_100_1.png,4,66,0,./stim/audio/control_bare_s1.mp3
0,an aisle seat (blue),You'll probably get one.,control,./stim/images/exposure_10_4.png,probably,0.99,./stim/images/exposure_75_4.png,./stim/text/text-2.png,./stim/images/exposure_10_4.png,4,67,1,./stim/audio/control_probably2_s1.mp3
0,an aisle seat (blue),You might get one.,control,./stim/images/exposure_40_7.png,might,0.95,./stim/images/prob_100_1.png,./stim/text/text-2.png,./stim/images/exposure_40_7.png,4,67,0,./stim/audio/control_might2_s1.mp3
1,a window seat (red),You'll probably get one.,control,./stim/images/exposure_90_7.png,probably,0.96,./stim/images/exposure_90_7.png,./stim/text/text-1.png,./stim/images/exposure_25_7.png,4,67,0,./stim/audio/control_probably1_s1.mp3
0,a window seat (red),You'll get one.,control,./stim/images/prob_100_1.png,bare,1,./stim/images/exposure_60_5.png,./stim/text/text-1.png,./stim/images/prob_100_1.png,4,67,0,./stim/audio/control_bare_s1.mp3
1,an aisle seat (blue),You might get one.,control,./stim/images/exposure_40_4.png,might,0.68,./stim/images/exposure_40_4.png,./stim/text/text-2.png,./stim/images/prob_100_1.png,4,67,1,./stim/audio/control_might2_s1.mp3
0,a window seat (red),You might get one.,control,./stim/images/exposure_60_4.png,might,0.63,./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/exposure_60_4.png,4,67,1,./stim/audio/control_might1_s1.mp3
0,an aisle seat (blue),You might get one.,control,./stim/images/exposure_40_5.png,might,0.69,./stim/images/prob_100_1.png,./stim/text/text-2.png,./stim/images/exposure_40_5.png,4,67,0,./stim/audio/control_might2_s1.mp3
0,a window seat (red),You'll probably get one.,control,./stim/images/exposure_90_4.png,probably,0.99,./stim/images/exposure_25_4.png,./stim/text/text-1.png,./stim/images/exposure_90_4.png,4,67,1,./stim/audio/control_probably1_s1.mp3
0,a window seat (red),You might get one.,control,./stim/images/exposure_60_5.png,might,0.74,./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/exposure_60_5.png,4,67,0,./stim/audio/control_might1_s1.mp3
0,an aisle seat (blue),You'll probably get one.,control,./stim/images/exposure_10_5.png,probably,0.97,./stim/images/exposure_75_5.png,./stim/text/text-2.png,./stim/images/exposure_10_5.png,4,67,0,./stim/audio/control_probably2_s1.mp3
1,a window seat (red),You'll get one.,control,./stim/images/prob_100_1.png,bare,1,./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/exposure_60_7.png,4,67,0,./stim/audio/control_bare_s1.mp3
1,a window seat (red),You'll get one.,control,./stim/images/prob_100_1.png,bare,1,./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/exposure_60_4.png,4,67,1,./stim/audio/control_bare_s1.mp3
1,a window seat (red),You'll probably get one.,control,./stim/images/exposure_90_5.png,probably,1,./stim/images/exposure_90_5.png,./stim/text/text-1.png,./stim/images/exposure_25_5.png,4,67,0,./stim/audio/control_probably1_s1.mp3
0,an aisle seat (blue),You might get one.,control,./stim/images/exposure_40_2.png,might,0.72,./stim/images/prob_100_1.png,./stim/text/text-2.png,./stim/images/exposure_40_2.png,4,68,0,./stim/audio/control_might2_s2.mp3
1,an aisle seat (blue),You'll probably get one.,control,./stim/images/exposure_10_2.png,probably,0.91,./stim/images/exposure_10_2.png,./stim/text/text-2.png,./stim/images/exposure_75_2.png,4,68,0,./stim/audio/control_probably2_s2.mp3
0,a window seat (red),You'll get one.,control,./stim/images/prob_100_1.png,bare,0.99,./stim/images/exposure_60_3.png,./stim/text/text-1.png,./stim/images/prob_100_1.png,4,68,1,./stim/audio/control_bare_s2.mp3
1,a window seat (red),You'll probably get one.,control,./stim/images/exposure_90_9.png,probably,0.97,./stim/images/exposure_90_9.png,./stim/text/text-1.png,./stim/images/exposure_25_9.png,4,68,0,./stim/audio/control_probably1_s2.mp3
0,a window seat (red),You'll get one.,control,./stim/images/prob_100_1.png,bare,0.99,./stim/images/exposure_60_2.png,./stim/text/text-1.png,./stim/images/prob_100_1.png,4,68,0,./stim/audio/control_bare_s2.mp3
1,an aisle seat (blue),You might get one.,control,./stim/images/exposure_40_3.png,might,0.63,./stim/images/exposure_40_3.png,./stim/text/text-2.png,./stim/images/prob_100_1.png,4,68,1,./stim/audio/control_might2_s2.mp3
0,a window seat (red),You might get one.,control,./stim/images/exposure_60_3.png,might,0.47,./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/exposure_60_3.png,4,68,1,./stim/audio/control_might1_s2.mp3
1,an aisle seat (blue),You'll probably get one.,control,./stim/images/exposure_10_3.png,probably,0.78,./stim/images/exposure_10_3.png,./stim/text/text-2.png,./stim/images/exposure_75_3.png,4,68,1,./stim/audio/control_probably2_s2.mp3
1,a window seat (red),You'll get one.,control,./stim/images/prob_100_1.png,bare,0.98,./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/exposure_60_9.png,4,68,0,./stim/audio/control_bare_s2.mp3
0,an aisle seat (blue),You might get one.,control,./stim/images/exposure_40_9.png,might,0.48,./stim/images/prob_100_1.png,./stim/text/text-2.png,./stim/images/exposure_40_9.png,4,68,0,./stim/audio/control_might2_s2.mp3
0,a window seat (red),You'll probably get one.,control,./stim/images/exposure_90_2.png,probably,0.9,./stim/images/exposure_25_2.png,./stim/text/text-1.png,./stim/images/exposure_90_2.png,4,68,0,./stim/audio/control_probably1_s2.mp3
1,a window seat (red),You might get one.,control,./stim/images/exposure_60_2.png,might,0.61,./stim/images/exposure_60_2.png,./stim/text/text-1.png,./stim/images/prob_100_1.png,4,68,0,./stim/audio/control_might1_s2.mp3
1,a window seat (red),You'll probably get one.,control,./stim/images/exposure_90_3.png,probably,0.89,./stim/images/exposure_90_3.png,./stim/text/text-1.png,./stim/images/exposure_25_3.png,4,68,1,./stim/audio/control_probably1_s2.mp3
0,an aisle seat (blue),You'll probably get one.,control,./stim/images/exposure_10_1.png,probably,1,./stim/images/exposure_75_1.png,./stim/text/text-2.png,./stim/images/exposure_10_1.png,4,69,1,./stim/audio/control_probably2_s1.mp3
1,an aisle seat (blue),You might get one.,control,./stim/images/exposure_40_2.png,might,0.83,./stim/images/exposure_40_2.png,./stim/text/text-2.png,./stim/images/prob_100_1.png,4,69,0,./stim/audio/control_might2_s1.mp3
1,a window seat (red),You might get one.,control,./stim/images/exposure_60_2.png,might,0.55,./stim/images/exposure_60_2.png,./stim/text/text-1.png,./stim/images/prob_100_1.png,4,69,0,./stim/audio/control_might1_s1.mp3
0,a window seat (red),You'll probably get one.,control,./stim/images/exposure_90_3.png,probably,0.49,./stim/images/exposure_25_3.png,./stim/text/text-1.png,./stim/images/exposure_90_3.png,4,69,0,./stim/audio/control_probably1_s1.mp3
0,a window seat (red),You'll get one.,control,./stim/images/prob_100_1.png,bare,0.44,./stim/images/exposure_60_2.png,./stim/text/text-1.png,./stim/images/prob_100_1.png,4,69,0,./stim/audio/control_bare_s1.mp3
1,a window seat (red),You'll get one.,control,./stim/images/prob_100_1.png,bare,0.38,./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/exposure_60_1.png,4,69,1,./stim/audio/control_bare_s1.mp3
0,an aisle seat (blue),You'll probably get one.,control,./stim/images/exposure_10_2.png,probably,0.46,./stim/images/exposure_75_2.png,./stim/text/text-2.png,./stim/images/exposure_10_2.png,4,69,0,./stim/audio/control_probably2_s1.mp3
0,an aisle seat (blue),You might get one.,control,./stim/images/exposure_40_3.png,might,0.58,./stim/images/prob_100_1.png,./stim/text/text-2.png,./stim/images/exposure_40_3.png,4,69,0,./stim/audio/control_might2_s1.mp3
1,a window seat (red),You might get one.,control,./stim/images/exposure_60_1.png,might,0.46,./stim/images/exposure_60_1.png,./stim/text/text-1.png,./stim/images/prob_100_1.png,4,69,1,./stim/audio/control_might1_s1.mp3
1,a window seat (red),You'll probably get one.,control,./stim/images/exposure_90_1.png,probably,0.51,./stim/images/exposure_90_1.png,./stim/text/text-1.png,./stim/images/exposure_25_1.png,4,69,1,./stim/audio/control_probably1_s1.mp3
1,a window seat (red),You'll probably get one.,control,./stim/images/exposure_90_1.png,probably,0.51,./stim/images/exposure_90_1.png,./stim/text/text-1.png,./stim/images/exposure_25_1.png,4,69,1,./stim/audio/control_probably1_s1.mp3
0,a window seat (red),You'll get one.,control,./stim/images/prob_100_1.png,bare,0.56,./stim/images/exposure_60_3.png,./stim/text/text-1.png,./stim/images/prob_100_1.png,4,69,0,./stim/audio/control_bare_s1.mp3
0,a window seat (red),You'll probably get one.,control,./stim/images/exposure_90_2.png,probably,0.55,./stim/images/exposure_25_2.png,./stim/text/text-1.png,./stim/images/exposure_90_2.png,4,69,0,./stim/audio/control_probably1_s1.mp3
